Unnamed: 0,ac_power_inv_21998_daily_max,ac_power_inv_21998_daily_mean,ac_energy_inv_21998_daily_sum
2020-01-01,2.757,1.727650406504065,17.71
2020-01-02,2.678,1.646,16.871
2020-01-03,2.752,1.648376,17.173
2020-01-04,2.648,1.700088709677419,17.559
2020-01-05,2.787,1.7721219512195123,18.17
2020-01-06,2.781,1.7820573770491803,18.12
2020-01-07,2.806,1.761658536585366,18.054
2020-01-08,2.916,1.2731544715447154,13.052
2020-01-09,2.79,0.9686747967479674,9.935
2020-01-10,2.775,1.77504,18.5
2020-01-11,2.827,1.7945447154471543,18.394
2020-01-12,2.7920000000000003,1.7502460317460318,18.385
2020-01-13,2.779,1.7526048387096775,18.115
2020-01-14,2.953,1.6657459016393443,16.936
2020-01-15,2.987,1.77369918699187,18.192
2020-01-16,2.968,1.2614453781512605,12.509
2020-01-17,2.961,1.2175819672131147,12.383
2020-01-18,2.785,1.7557539682539682,18.439
2020-01-19,2.888,1.4172276422764227,14.537
2020-01-20,1.41,0.5327479674796747,5.472
2020-01-21,1.181,0.5013089430894309,5.139
2020-01-22,2.868,1.6586746031746031,17.416
2020-01-23,2.773,1.7776904761904762,18.66
2020-01-24,2.824,1.6618346456692914,17.586
2020-01-25,2.832,1.759,18.618
2020-01-26,1.916,0.7056611570247933,7.116
2020-01-27,2.827,1.7348527131782945,18.653
2020-01-28,2.7920000000000003,1.7714263565891473,19.036
2020-01-29,2.923,1.8155,19.065
2020-01-30,2.843,1.7525390625,18.691
2020-01-31,2.835,1.8061550387596896,19.415
2020-02-01,2.841,1.8111937984496125,19.477
2020-02-02,2.952,1.87662015503876,20.169
2020-02-03,3.068,1.488353846153846,16.12
2020-02-04,3.149,1.950618320610687,21.302
2020-02-05,3.039,1.6956259541984733,18.515
2020-02-06,2.907,1.843378787878788,20.274
2020-02-07,3.0,1.893653846153846,20.525
2020-02-08,2.883,1.8488854961832064,20.184
2020-02-09,1.236,0.4374765624999999,4.67
2020-02-10,3.19,1.0125,10.976
2020-02-11,2.991,1.8694848484848483,20.564
2020-02-12,3.067,1.8825671641791049,21.022
2020-02-13,2.957,1.877813432835821,20.963
2020-02-14,2.984,1.8842370370370367,21.201
2020-02-15,2.988,1.9350300751879697,21.444
2020-02-16,2.981,1.873783582089552,20.922
2020-02-17,3.053,1.908268656716418,21.301
2020-02-18,3.214,1.503721804511278,16.673
2020-02-19,3.025,1.6640676691729324,18.451
2020-02-20,2.861,1.6155474452554746,18.448
2020-02-21,2.994,1.6776496350364962,19.158
2020-02-22,2.83,0.6622014925373134,7.389
2020-02-23,3.402,1.5599398496240602,17.286
2020-02-24,3.084,1.9146569343065691,21.861
2020-02-25,3.107,1.923546762589928,22.289
2020-02-26,3.319,2.041124087591241,23.304
2020-02-27,2.911,1.337431654676259,15.498
2020-02-28,2.982,1.373125925925926,15.448
2020-02-29,3.231,1.9280785714285715,22.5
2020-03-01,2.213,1.069720588235294,12.107
2020-03-02,3.4410000000000003,1.81926618705036,21.069
2020-03-03,3.177,1.9662928571428573,22.942
2020-03-04,3.127,1.9417101449275365,22.331
2020-03-05,3.19,1.8674928571428573,21.79
2020-03-06,3.107,1.745985815602837,20.519
2020-03-07,3.545,1.3207132352941175,14.97
2020-03-08,3.349,1.6095174825174825,19.177
2020-03-09,3.214,1.4755531914893616,17.339
2020-03-10,2.018,0.5328642857142857,6.217
2020-03-11,3.337,1.2469127516778522,15.497
2020-03-12,2.121,0.3624379562043795,4.145
2020-03-13,1.269,0.414241134751773,4.873
2020-03-14,2.388,0.6282464788732395,7.426999999999999
2020-03-15,3.0620000000000003,1.1489379310344827,13.878
2020-03-16,2.537,0.941655172413793,11.384
2020-03-17,3.526,1.7081944444444443,20.502
2020-03-18,3.45,0.995887323943662,11.782
2020-03-19,3.073,1.3175724137931035,15.921
2020-03-20,3.252,1.3001793103448276,15.724
2020-03-21,3.575,1.600581081081081,19.752
2020-03-22,3.0540000000000003,1.5848758620689654,19.139
2020-03-23,3.283,1.5979597315436245,19.847
2020-03-24,3.569,1.7223469387755102,21.095
2020-03-25,3.221,1.347952380952381,16.509
2020-03-26,3.601,1.7005637583892617,21.114
2020-03-27,3.544,1.9762666666666664,24.704
2020-03-28,3.583,1.933953947368421,24.493
2020-03-29,3.39,1.7298486842105265,21.917
2020-03-30,3.293,1.964980132450331,24.736
2020-03-31,2.001,1.0525135135135135,12.979
2020-04-01,3.347,1.8645761589403973,23.467
2020-04-02,3.536,1.672774834437086,21.053
2020-04-03,3.356,1.898993464052288,24.208
2020-04-04,3.535,1.4956733333333334,18.693
2020-04-05,1.985,0.8424697986577182,10.465
2020-04-06,2.314,0.8520748299319728,10.448
2020-04-07,2.401,0.7541381578947368,9.547
2020-04-08,3.5380000000000003,1.1386776315789475,14.418
2020-04-09,2.735,0.7481776315789473,9.476
2020-04-10,0.797,0.2259607843137254,2.877
2020-04-11,3.579,1.3960261437908497,17.793
2020-04-12,0.914,0.3533896103896103,4.536
2020-04-13,1.578,0.6171493506493506,7.92
2020-04-14,3.367,1.9601602564102565,25.483
2020-04-15,3.2880000000000003,1.9442993630573249,25.437
2020-04-16,3.3160000000000003,1.9487341772151896,25.66
2020-04-17,3.208,1.374403846153846,17.859
2020-04-18,2.725,1.122139240506329,14.782
2020-04-19,3.04,1.1070189873417722,14.58
2020-04-20,3.401,1.5208580645161291,19.646
2020-04-21,3.138,1.3987106918238994,18.532
2020-04-22,3.277,1.8338447204968944,24.596
2020-04-23,3.0660000000000003,1.7926666666666666,24.202
2020-04-24,3.136,1.822691823899371,24.147
2020-04-25,3.16,1.8166375,24.229
2020-04-26,3.116,1.81546875,24.204
2020-04-27,3.214,1.8466625,24.629
