YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2017,1,1,2.365,4.33,65.47,3.12,0.01,78.26
2017,1,2,0.8374,4.75,90.83,4.86,6.85,94.65
2017,1,3,0.7015,5.62,93.86,2.82,20.74,96.79
2017,1,4,2.3993,5.69,41.75,6.31,0.18,73.2
2017,1,5,1.219,-1.5,77.43,2.91,0.41,71.81
2017,1,6,1.4782,-2.19,85.82,4.21,0.22,72.89
2017,1,7,0.977,-5.22,70.53,6.86,1.27,66.78
2017,1,8,2.3669,-8.2,25.36,7.53,0.0,62.29
2017,1,9,1.9915,-7.42,69.06,3.43,0.0,70.49
2017,1,10,1.0265,-2.72,96.5,5.48,0.3,78.16
2017,1,11,1.4952,4.23,83.09,4.92,4.39,96.25
2017,1,12,1.6006,10.5,93.51,7.09,0.24,90.24
2017,1,13,2.671,5.86,76.49,5.01,0.08,73.82
2017,1,14,0.6415,0.34,98.43,2.62,6.1,84.74
2017,1,15,2.2565,0.76,68.62,2.68,0.03,80.23
2017,1,16,0.9943,1.41,84.67,2.55,0.27,87.78
2017,1,17,0.8952,5.03,98.88,2.69,4.49,98.42
2017,1,18,1.5701,7.06,86.15,4.9,0.2,85.96
2017,1,19,2.2049,5.59,71.32,2.47,0.0,80.65
2017,1,20,0.6749,3.64,93.69,2.98,0.67,96.72
2017,1,21,1.2192,6.56,86.84,1.68,0.17,96.22
2017,1,22,0.8767,7.66,94.65,4.12,2.13,94.95
2017,1,23,0.6302,4.65,90.04,10.88,20.77,92.35
2017,1,24,1.6409,4.04,65.92,8.29,0.74,81.67
2017,1,25,3.2458,6.06,13.17,3.9,0.0,83.72
2017,1,26,2.2764,6.99,74.68,7.04,0.03,77.67
2017,1,27,1.5636,1.66,93.53,6.36,0.0,68.62
2017,1,28,2.3822,0.95,72.02,4.62,0.0,72.24
2017,1,29,1.6414,1.36,93.36,3.02,0.51,76.36
2017,1,30,1.8511,-0.56,70.23,4.55,0.75,75.18
2017,1,31,2.6222,2.71,72.78,4.85,0.0,72.42
2017,2,1,1.6522,3.79,67.42,3.66,0.0,83.68
2017,2,2,2.7194,2.51,57.65,4.71,0.0,72.55
2017,2,3,1.6675,-0.76,82.73,4.27,0.0,66.76
2017,2,4,3.8263,-1.68,42.81,4.21,0.0,60.72
2017,2,5,1.5185,1.86,67.29,5.04,0.0,76.8
2017,2,6,3.7003,5.9,35.95,3.68,0.0,81.63
2017,2,7,2.0419,11.29,98.78,5.75,0.25,88.18
2017,2,8,2.2596,12.81,80.46,4.84,0.12,80.67
2017,2,9,2.1797,0.72,72.95,10.41,6.11,70.9
2017,2,10,2.7622,-2.05,67.6,5.16,0.0,63.53
2017,2,11,2.9558,6.14,88.76,4.06,0.0,84.95
2017,2,12,0.9106,7.78,86.59,4.9,3.39,93.54
2017,2,13,3.9149,2.22,30.38,9.4,0.0,60.54
2017,2,14,2.4322,1.51,88.38,3.52,0.03,79.97
2017,2,15,2.7559,2.85,82.4,5.95,0.42,78.64
2017,2,16,2.4389,-0.38,60.05,7.04,0.04,67.01
2017,2,17,4.0363,1.49,15.79,2.87,0.0,72.3
2017,2,18,3.9929,8.99,53.82,3.81,0.03,76.62
2017,2,19,4.2317,12.4,41.91,4.7,0.04,76.59
2017,2,20,4.2106,8.63,28.43,4.32,0.0,75.14
2017,2,21,3.037,5.42,98.93,3.77,0.0,79.73
2017,2,22,2.9366,8.73,97.71,2.78,0.0,91.69
2017,2,23,3.8722,13.55,43.91,3.88,0.0,85.13
2017,2,24,4.1962,15.0,44.23,4.76,0.0,85.63
2017,2,25,1.7088,13.2,74.23,7.1,8.75,81.8
2017,2,26,4.3006,3.13,46.3,5.07,0.0,56.63
2017,2,27,2.3042,5.14,73.54,3.38,0.0,74.17
2017,2,28,2.7353,10.42,88.69,2.63,6.77,87.92
2017,3,1,1.7242,16.55,97.87,7.78,3.66,85.56
2017,3,2,4.0896,6.15,55.01,8.99,0.04,58.35
2017,3,3,3.5971,0.86,45.31,5.96,0.02,66.14
2017,3,4,5.2819,-1.35,7.47,5.25,0.0,62.4
2017,3,5,5.2831,-1.76,7.98,2.7,0.0,49.14
2017,3,6,3.3778,4.17,72.78,3.55,0.0,72.21
2017,3,7,2.2349,11.64,99.76,5.75,0.99,82.98
2017,3,8,5.3424,11.92,33.66,6.74,1.76,59.64
2017,3,9,5.0472,11.85,21.14,5.28,0.0,57.84
2017,3,10,2.5056,3.75,64.78,7.88,3.09,67.97
2017,3,11,5.6338,-2.05,19.41,6.24,0.01,56.32
2017,3,12,4.6591,-1.44,58.54,4.01,0.0,61.92
2017,3,13,4.729,-0.08,68.17,4.37,5.03,67.16
2017,3,14,1.6116,-1.7,86.91,10.35,26.71,89.82
2017,3,15,2.1245,-5.23,59.1,9.55,0.93,82.11
2017,3,16,4.5955,-3.26,22.27,6.39,0.23,81.07
