Unnamed: 0,ac_power_inv_21424_daily_max,ac_power_inv_21424_daily_mean,ac_energy_inv_21424_daily_sum
2023-01-01,4.241,2.0807,20.812
2023-01-02,0.763,0.336578947368421,3.203
2023-01-03,0.825,0.3682777777777777,3.322
2023-01-04,1.212,0.5275,4.754
2023-01-05,2.458,0.587,5.728
2023-01-06,3.947,1.3812307692307693,13.474
2023-01-07,0.809,0.3960277777777777,3.565
2023-01-08,3.919,1.584921052631579,15.061
2023-01-09,2.406,0.7655833333333333,6.895
2023-01-10,2.325,0.6241282051282051,6.091
2023-01-11,0.912,0.4080833333333333,3.677
2023-01-12,3.267,1.5741794871794872,15.354
2023-01-13,2.165,0.5633076923076923,5.493
2023-01-14,3.268,1.1501515151515151,9.491
2023-01-15,1.576,0.6634054054054054,6.141
2023-01-16,4.732,1.8236250000000005,18.242
2023-01-17,4.2780000000000005,2.1529024390243903,22.074
2023-01-18,4.199,1.98655,19.869
2023-01-19,3.682,1.114390243902439,11.429
2023-01-20,4.464,2.2674634146341464,23.247
2023-01-21,4.479,2.1788809523809527,22.883
2023-01-22,4.627,2.293219512195122,23.513
2023-01-23,4.691,2.375170731707317,24.349
2023-01-24,4.248,2.2386829268292683,22.952
2023-01-25,4.514,2.269048780487805,23.262
2023-01-26,4.299,2.2696829268292684,23.271
2023-01-27,4.341,2.305048780487805,23.633
2023-01-28,4.32,2.2774761904761904,23.919
2023-01-29,2.97,0.682,6.828
2023-01-30,4.885,2.5004285714285714,26.259
2023-01-31,4.715,2.453404761904762,25.765
2023-02-01,4.448,2.2492325581395347,24.185
2023-02-02,3.338,1.4441627906976744,15.53
2023-02-03,1.892,0.8308048780487803,8.519999999999998
2023-02-04,3.126,1.0696428571428571,11.235
2023-02-05,5.4670000000000005,1.906232558139535,20.498
2023-02-06,4.83,2.51725,27.698
2023-02-07,4.773,2.207372093023256,23.734
2023-02-08,4.625,2.481581395348837,26.684
2023-02-09,4.566,2.5103953488372093,26.993
2023-02-10,5.931,2.585837209302326,27.804
2023-02-11,4.996,1.5651860465116278,16.834
2023-02-12,4.909,2.5409772727272726,27.957
2023-02-13,4.694,2.5999090909090907,28.605
2023-02-14,5.325,2.319068181818182,25.516
2023-02-15,5.175,2.852977272727273,31.388
2023-02-16,4.455,1.8637333333333328,20.973
