Unnamed: 0,ac_power_inv_21487_daily_max,ac_power_inv_21487_daily_mean,ac_energy_inv_21487_daily_sum
2023-01-01,0.983,0.3870614035087719,3.683
2023-01-02,2.433,0.8140086206896552,7.87
2023-01-03,3.327,0.9401525423728814,9.246
2023-01-04,3.358,1.825783333333333,18.268
2023-01-05,3.174,1.6532735042735045,16.12
2023-01-06,3.036,1.5398487394957985,15.27
2023-01-07,2.9370000000000003,1.815429752066116,18.31
2023-01-08,3.097,1.4192704402515723,19.212
2023-01-09,3.137,1.7375371900826446,17.524
2023-01-10,2.708,1.1572561983471077,11.673
2023-01-11,3.363,1.4367924528301883,19.067
2023-01-12,3.225,1.940495867768595,19.57
2023-01-13,3.114,1.8521900826446285,18.679
2023-01-14,3.232,1.375508333333333,13.755
2023-01-15,1.378,0.5237478260869565,5.016
2023-01-16,1.341,0.5991206896551723,5.798
2023-01-17,1.365,0.3987272727272727,4.022
2023-01-18,2.836,0.9290916666666666,9.301
2023-01-19,3.298,1.917491935483871,19.825
2023-01-20,3.4130000000000003,1.3309262295081967,13.536
2023-01-21,3.529,2.041672131147541,20.76
2023-01-22,3.35,1.886739837398374,19.342
2023-01-23,2.19,0.8770932203389831,8.628
2023-01-24,3.601,1.841674796747968,18.876
2023-01-25,3.834,1.900282258064516,19.642
2023-01-26,3.422,2.074897637795276,21.965
2023-01-27,3.492,2.125790322580645,21.974
2023-01-28,3.549,1.799416,18.752
2023-01-29,3.461,2.119616,22.079
2023-01-30,3.477,2.117246031746032,22.242
2023-01-31,3.604,1.950611111111111,20.485
2023-02-01,3.325,2.1141417322834646,22.385
2023-02-02,3.393,2.129779527559055,22.544
2023-02-03,3.359,1.857496124031008,19.975
2023-02-04,3.4130000000000003,2.058899224806201,22.139
2023-02-05,3.326,2.0029538461538463,21.701
2023-02-06,3.606,1.561601226993865,21.739
2023-02-07,1.743,0.559525,5.597
2023-02-08,3.782,2.0553622047244096,21.752
2023-02-09,3.666,1.9169384615384613,20.766
2023-02-10,3.5420000000000003,2.2543615384615383,24.431
2023-02-11,3.567,1.7968062015503876,19.316
2023-02-12,3.469,2.049356589147287,22.032
2023-02-13,3.452,1.1361987577639752,15.59
2023-02-14,3.762,1.0205166666666667,10.2
2023-02-15,3.467,1.2205040650406505,12.516
2023-02-16,3.953,2.433643939393939,26.778
2023-02-17,3.741,2.117872180451128,23.474
2023-02-18,3.652,1.8423257575757577,20.271
2023-02-19,1.39,0.535473282442748,5.847
2023-02-20,2.727,1.4649545454545454,16.123
2023-02-21,3.915,1.499577777777778,16.872
2023-02-22,3.503,1.0972045454545454,12.076
2023-02-23,4.089,2.103666666666667,23.677
2023-02-24,3.821,2.257051094890511,25.774
2023-02-25,2.64,1.0437462686567165,11.661
2023-02-26,3.69,1.6969407407407406,19.096
2023-02-27,3.956,2.4103649635036497,27.527
2023-02-28,3.793,2.391226277372263,27.305
2023-03-01,4.143,2.0887246376811595,24.023
2023-03-02,3.845,1.4049855072463768,16.158
2023-03-03,3.93,2.403357142857143,28.046
2023-03-04,3.664,2.24195,26.151
2023-03-05,4.105,1.2888690476190476,18.564
2023-03-06,3.92,1.8986642335766424,21.684
2023-03-07,3.258,0.8686726190476192,13.04
2023-03-08,3.2960000000000003,1.9833285714285716,23.15
2023-03-09,3.141,1.4143630952380952,21.351
2023-03-10,3.123,1.2640119760479045,17.91
2023-03-11,3.446,1.428770588235294,21.149
2023-03-12,4.047,2.0000285714285715,23.34
2023-03-13,3.523,1.3891214285714286,16.213
2023-03-14,3.652,2.0695211267605638,24.498
2023-03-15,3.581,1.0628111111111112,17.212
2023-03-16,2.468,0.7966714285714285,9.302
2023-03-17,0.234,0.0948474576271186,0.938
