YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2023,1,1,2.1744,7.67,77.76,5.82,26.45,91.23
2023,1,2,2.9431,6.42,59.25,2.9,0.84,86.36
2023,1,3,2.0628,8.03,75.64,2.83,7.04,96.66
2023,1,4,1.9548,9.92,87.74,2.77,2.49,92.93
2023,1,5,1.655,8.13,72.13,4.07,13.58,94.33
2023,1,6,3.5402,8.27,19.99,1.27,0.29,70.16
2023,1,7,2.8656,8.54,73.68,2.64,0.0,59.47
2023,1,8,3.5813,10.52,54.56,1.4,0.0,51.36
2023,1,9,1.9546,9.75,96.78,2.95,1.09,83.85
2023,1,10,1.9704,8.78,83.86,4.79,16.43,96.42
2023,1,11,2.705,7.71,81.96,1.28,0.12,73.42
2023,1,12,2.9626,8.3,52.16,3.49,0.0,59.75
2023,1,13,2.9614,9.81,76.23,1.89,0.0,64.42
2023,1,14,1.1038,8.3,99.44,3.35,40.71,92.41
2023,1,15,1.7974,7.03,99.44,4.26,12.74,93.86
2023,1,16,2.2037,7.7,74.88,6.13,28.75,93.67
2023,1,17,3.3276,5.29,34.34,3.69,3.29,85.43
2023,1,18,3.7025,6.45,37.03,0.86,0.09,66.42
2023,1,19,3.6211,6.24,32.04,2.32,1.47,70.58
2023,1,20,4.0553,5.73,9.75,1.44,0.01,56.66
2023,1,21,4.141,7.41,3.44,1.17,0.09,47.08
2023,1,22,3.9506,4.95,8.5,1.98,0.0,70.16
2023,1,23,4.1717,3.64,6.58,3.0,0.0,51.27
2023,1,24,4.2763,8.38,3.76,1.48,0.0,43.25
2023,1,25,4.2732,9.31,3.52,2.05,0.0,48.03
2023,1,26,4.3954,5.55,4.21,4.42,0.0,57.19
2023,1,27,4.3783,9.29,2.78,1.46,0.0,44.55
2023,1,28,4.2619,6.42,17.36,1.84,0.02,80.68
2023,1,29,2.1163,6.01,59.38,3.42,2.87,89.26
2023,1,30,2.4754,5.25,83.05,2.51,5.98,89.48
2023,1,31,4.3591,4.22,17.7,3.45,0.03,54.71
2023,2,1,4.5216,6.85,5.07,2.18,0.11,42.9
2023,2,2,4.2142,8.43,44.18,2.54,0.0,47.61
2023,2,3,3.0122,9.81,71.35,1.85,0.0,49.33
2023,2,4,4.381,11.06,11.48,1.27,0.0,50.67
2023,2,5,4.147,8.4,21.06,3.9,0.79,87.76
2023,2,6,4.7515,7.62,12.04,2.4,0.04,63.91
2023,2,7,4.885,8.86,15.93,2.13,0.0,49.35
2023,2,8,4.7299,11.57,22.03,1.66,0.0,45.89
2023,2,9,4.8079,10.12,3.82,3.51,0.0,48.32
2023,2,10,4.8878,8.03,40.85,4.44,0.0,44.31
2023,2,11,4.5919,7.33,44.7,3.41,0.0,71.99
2023,2,12,3.8544,6.57,72.62,2.21,2.1,78.58
2023,2,13,4.093,7.75,56.37,2.78,1.22,83.82
2023,2,14,2.8932,4.68,63.59,5.25,3.37,90.59
2023,2,15,5.3304,3.67,8.58,2.34,0.0,48.76
2023,2,16,5.1158,3.61,45.72,3.11,2.09,47.66
2023,2,17,4.0212,3.89,91.72,3.35,0.0,52.75
2023,2,18,4.1993,8.29,39.16,2.24,0.0,42.87
2023,2,19,4.7158,8.6,30.86,2.19,0.02,56.15
2023,2,20,5.2351,10.66,4.93,1.93,0.0,60.8
2023,2,21,4.5542,8.85,52.92,4.87,2.39,77.43
2023,2,22,3.919,2.86,65.86,7.32,1.83,79.85
2023,2,23,2.4098,3.08,80.18,4.23,13.58,91.83
2023,2,24,3.3365,5.31,76.47,4.6,5.34,89.6
2023,2,25,2.1482,4.59,88.53,4.6,28.1,89.99
2023,2,26,4.1434,3.56,50.9,3.94,2.45,83.63
2023,2,27,4.2804,5.41,39.87,3.57,3.03,86.57
2023,2,28,3.7584,5.57,65.57,4.25,5.15,87.97
2023,3,1,2.437,3.3,81.41,6.85,20.67,85.65
2023,3,2,5.8783,4.9,9.45,1.75,0.99,71.33
2023,3,3,5.8135,6.81,7.6,1.16,0.13,72.78
2023,3,4,5.137,6.14,30.13,3.49,0.0,78.76
