YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,1.771,9.57,93.16,6.43,1.39,87.02
2019,1,2,1.8134,1.97,99.53,2.56,0.08,86.76
2019,1,3,1.4748,3.23,75.61,3.23,0.2,89.73
2019,1,4,1.8722,1.97,83.09,2.75,2.65,94.92
2019,1,5,0.6154,5.32,70.24,4.04,9.79,96.89
2019,1,6,1.817,3.3,46.97,4.69,0.15,85.35
2019,1,7,1.908,-2.0,72.23,2.53,0.05,79.34
2019,1,8,0.5702,3.57,98.9,2.21,5.88,97.42
2019,1,9,2.1298,3.24,60.13,7.38,0.27,79.64
2019,1,10,1.3757,-1.33,70.84,7.34,0.03,75.74
2019,1,11,2.8342,-3.62,20.74,4.94,0.0,72.8
2019,1,12,2.2205,-3.07,68.16,1.5,1.04,73.06
2019,1,13,2.0266,-3.08,83.4,3.97,1.83,88.04
2019,1,14,2.7684,-4.04,31.94,3.57,0.04,84.2
2019,1,15,2.5226,-3.77,21.33,2.61,0.0,85.61
2019,1,16,0.9835,-1.96,63.69,3.56,0.0,89.83
2019,1,17,2.3038,-2.43,86.66,2.29,0.47,80.95
2019,1,18,1.0462,-0.66,98.51,1.84,0.87,95.97
2019,1,19,0.9473,0.1,91.01,3.63,12.48,92.08
2019,1,20,1.097,-0.19,69.64,7.67,22.3,87.57
2019,1,21,2.8862,-12.38,17.9,8.74,0.1,73.01
2019,1,22,3.0902,-7.01,38.14,3.04,0.0,76.41
2019,1,23,1.3718,1.37,96.88,4.7,0.86,90.69
2019,1,24,0.6792,7.09,96.92,7.64,35.04,94.18
2019,1,25,2.7463,-1.61,41.54,4.4,0.0,81.35
2019,1,26,2.79,-2.12,45.88,1.68,0.0,74.16
2019,1,27,1.9627,0.71,74.77,4.12,0.0,90.53
2019,1,28,2.652,-2.42,59.72,2.83,0.0,77.45
2019,1,29,0.8753,-1.11,91.75,3.8,6.83,91.97
2019,1,30,2.8402,-7.51,21.45,6.69,0.09,72.17
2019,1,31,3.3127,-13.33,19.55,4.1,0.0,76.78
2019,2,1,2.1451,-11.5,44.41,1.74,1.15,86.46
2019,2,2,2.6551,-7.12,83.18,3.13,0.0,91.42
2019,2,3,2.9388,-0.35,33.68,1.75,0.0,93.4
2019,2,4,3.3509,3.43,4.48,1.7,0.04,93.05
2019,2,5,3.1394,6.84,52.23,2.84,0.04,93.6
2019,2,6,2.4166,3.9,76.44,3.3,7.55,90.67
2019,2,7,1.243,4.88,97.33,2.61,1.38,96.49
2019,2,8,2.1715,4.11,60.13,5.92,2.33,82.91
2019,2,9,4.0152,-3.11,31.16,5.42,0.0,72.62
2019,2,10,3.1512,-2.58,57.37,2.01,1.49,78.97
2019,2,11,1.9351,-0.73,99.09,1.73,4.39,89.67
2019,2,12,0.8141,0.29,98.15,5.09,21.48,96.7
2019,2,13,2.5361,0.66,73.58,5.28,3.13,88.2
2019,2,14,3.4922,0.79,71.26,4.06,0.01,82.5
2019,2,15,2.4019,7.5,85.63,5.14,0.04,91.26
2019,2,16,4.081,1.24,31.99,3.6,0.0,82.56
2019,2,17,3.0502,-1.09,55.03,2.38,3.92,85.25
2019,2,18,1.7837,1.19,77.24,4.72,3.56,87.7
2019,2,19,4.3231,-2.16,62.35,3.37,0.0,75.95
2019,2,20,0.6242,-1.0,99.83,3.24,15.21,88.89
2019,2,21,3.721,1.91,87.4,3.42,1.2,93.08
2019,2,22,2.6938,1.46,99.2,2.66,0.0,86.6
2019,2,23,2.0242,0.98,99.68,2.67,1.87,90.2
2019,2,24,1.0596,4.76,85.0,5.66,10.94,94.25
2019,2,25,4.627,0.32,26.28,9.16,0.01,70.79
2019,2,26,4.5314,-1.25,27.56,4.61,0.0,75.62
2019,2,27,2.9088,-1.71,97.86,2.82,0.04,76.29
2019,2,28,4.5722,-0.33,66.26,3.59,0.06,80.21
2019,3,1,1.583,0.11,99.46,3.48,12.06,88.87
2019,3,2,1.788,0.47,98.4,3.53,4.77,93.54
2019,3,3,2.4842,0.94,92.75,2.55,18.78,89.57
2019,3,4,3.3595,-1.77,62.99,4.87,2.74,91.38
2019,3,5,4.4494,-5.56,20.01,3.52,0.0,84.21
2019,3,6,3.7656,-7.61,32.13,5.17,0.0,82.51
2019,3,7,3.3758,-5.17,65.98,3.48,0.0,84.48
2019,3,8,3.6386,-1.86,89.35,1.78,0.23,84.55
2019,3,9,4.5545,1.39,59.35,2.15,0.03,87.5
2019,3,10,1.2425,4.57,97.47,3.17,21.75,97.51
2019,3,11,5.1192,5.16,48.35,4.85,0.0,82.09
2019,3,12,4.7532,1.07,26.75,4.19,0.0,79.02
2019,3,13,4.3951,3.08,57.74,2.4,0.04,75.76
2019,3,14,4.3997,8.13,75.38,4.23,0.0,89.73
2019,3,15,3.312,14.74,81.77,6.41,5.43,91.11
2019,3,16,4.6181,5.13,45.85,6.05,0.04,74.6
2019,3,17,5.604,1.04,17.25,3.18,0.0,76.17
2019,3,18,4.818,1.74,43.94,2.13,0.0,73.4
2019,3,19,5.3244,3.04,24.36,2.1,0.0,68.02
2019,3,20,5.2973,3.9,52.18,2.62,0.1,81.04
2019,3,21,1.2682,6.67,97.42,5.27,36.53,95.78
2019,3,22,2.8322,5.45,89.86,7.86,4.2,83.53
2019,3,23,6.0768,2.99,34.32,7.02,0.01,72.21
2019,3,24,5.4228,5.61,51.76,3.68,0.0,78.21
2019,3,25,1.4748,7.42,98.59,3.05,2.48,83.89
2019,3,26,6.5455,2.43,8.16,4.51,0.0,68.83
2019,3,27,5.9102,1.95,25.41,2.89,0.0,73.46
2019,3,28,5.7499,4.95,51.65,3.36,0.0,81.19
2019,3,29,1.716,10.41,99.74,2.99,0.04,89.66
2019,3,30,4.6104,12.67,96.08,5.16,0.01,85.76
2019,3,31,1.7904,9.55,77.29,6.5,2.0,79.13
2019,4,1,6.7565,2.52,13.36,4.34,0.01,60.85
2019,4,2,4.7866,4.74,82.45,3.61,0.06,76.48
2019,4,3,6.6557,8.38,19.15,5.52,0.0,76.0
2019,4,4,6.3341,8.57,49.23,3.04,0.0,72.58
2019,4,5,1.8792,4.21,99.09,4.16,4.2,86.61
2019,4,6,5.9827,11.15,42.6,1.97,0.11,79.68
2019,4,7,5.2231,12.52,67.16,3.25,2.29,83.05
2019,4,8,4.1942,16.89,97.98,4.12,1.05,88.13
2019,4,9,3.7061,14.64,88.53,3.31,0.68,84.97
2019,4,10,6.1056,10.18,41.03,3.54,0.0,75.69
2019,4,11,3.8417,7.11,84.35,3.31,0.0,75.75
2019,4,12,3.9336,13.7,99.62,5.46,10.85,85.9
2019,4,13,4.6678,17.22,91.55,3.31,5.57,86.49
2019,4,14,2.6633,17.04,91.17,4.12,4.47,92.04
2019,4,15,3.3706,12.72,82.22,7.95,14.8,75.8
2019,4,16,6.8268,9.63,35.79,4.09,0.01,69.54
2019,4,17,5.2543,10.69,84.78,3.7,0.15,80.32
2019,4,18,3.701,15.74,99.43,5.42,0.0,83.87
2019,4,19,3.5194,18.14,99.25,7.43,13.84,90.43
2019,4,20,2.5303,16.71,97.86,6.26,9.74,89.55
2019,4,21,4.1873,14.63,88.71,2.58,0.42,79.81
2019,4,22,2.6594,14.14,94.0,3.35,0.33,86.97
2019,4,23,6.5594,16.95,60.96,3.25,0.06,78.78
2019,4,24,7.6481,15.53,38.71,4.03,0.02,75.03
2019,4,25,4.3927,12.66,97.92,2.67,0.32,83.46
2019,4,26,1.7009,14.89,98.99,5.3,24.7,90.43
2019,4,27,6.8186,11.94,61.55,6.41,0.01,68.87
2019,4,28,2.9352,10.83,73.7,2.9,0.42,83.9
2019,4,29,6.3336,9.49,67.47,2.98,0.47,72.73
2019,4,30,4.0747,14.95,96.18,2.63,0.55,82.91
2019,5,1,1.9382,13.48,98.1,3.48,0.07,87.89
2019,5,2,5.988,17.74,80.65,1.8,0.22,84.53
2019,5,3,2.1914,15.25,95.23,2.6,1.46,90.69
2019,5,4,3.7889,18.02,98.34,1.54,3.8,87.45
2019,5,5,1.5658,12.65,99.66,4.78,36.28,92.84
2019,5,6,6.0722,15.57,59.01,2.7,0.05,83.03
2019,5,7,6.0883,16.39,71.6,3.2,1.77,85.66
2019,5,8,5.563,16.14,87.06,2.71,7.12,83.62
2019,5,9,2.6623,13.61,90.51,4.41,0.45,85.76
2019,5,10,3.6773,18.64,95.14,4.66,2.27,87.91
2019,5,11,7.2562,16.98,72.04,2.67,4.42,74.8
2019,5,12,1.3834,9.97,98.61,6.7,26.67,90.42
2019,5,13,1.6522,8.5,96.46,3.88,20.11,90.04
2019,5,14,2.9045,10.32,89.99,3.02,0.79,82.08
2019,5,15,7.1237,13.17,51.85,3.22,0.05,78.51
2019,5,16,6.8942,16.42,67.53,2.98,0.19,74.17
2019,5,17,4.6342,18.94,78.51,3.45,0.46,83.75
2019,5,18,7.5955,19.07,45.07,2.4,0.96,76.42
2019,5,19,6.9091,20.33,68.64,4.59,6.55,87.48
2019,5,20,6.1553,23.18,55.39,4.3,2.63,82.92
2019,5,21,8.1907,15.55,39.58,4.46,0.0,69.16
2019,5,22,7.5228,16.23,49.12,2.25,0.31,68.91
2019,5,23,4.5312,18.64,94.41,3.86,6.18,88.75
2019,5,24,7.8869,19.71,21.35,4.57,0.08,77.46
2019,5,25,5.9206,16.63,54.39,3.7,2.02,84.07
2019,5,26,6.7464,22.64,71.7,2.84,1.8,82.93
2019,5,27,7.5451,21.72,50.18,2.43,0.03,69.09
2019,5,28,2.7989,21.56,97.22,4.13,9.7,89.43
2019,5,29,4.3517,23.54,93.75,2.05,19.99,89.52
2019,5,30,3.6924,22.28,96.69,2.91,10.98,84.6
2019,5,31,7.1213,22.07,24.9,2.44,0.27,75.38
