YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,0.5395,-0.05,92.54,5.65,0.31,84.98
2019,1,2,0.6569,-0.72,99.48,6.09,0.06,80.64
2019,1,3,2.5296,0.45,9.05,8.07,0.0,83.27
2019,1,4,2.4833,2.51,2.88,5.46,0.0,89.25
2019,1,5,2.2025,3.46,28.2,5.69,0.0,91.7
2019,1,6,1.5254,3.42,81.2,7.17,0.19,84.19
2019,1,7,0.4848,5.51,80.29,10.9,8.82,91.94
2019,1,8,1.9778,2.6,76.25,8.97,0.08,83.41
2019,1,9,1.1988,-4.81,68.64,10.34,0.07,80.2
2019,1,10,1.033,-4.05,79.32,4.09,0.01,83.24
2019,1,11,1.4282,-1.2,92.73,3.17,0.0,76.62
2019,1,12,0.5004,-0.08,99.89,7.14,3.5,83.23
2019,1,13,1.5158,-0.66,58.34,6.48,0.12,77.27
2019,1,14,0.9965,-2.08,77.89,4.49,0.01,87.37
2019,1,15,0.5004,-1.29,97.33,7.08,0.02,89.62
2019,1,16,1.0802,-0.14,98.26,5.62,0.01,75.09
2019,1,17,0.8321,0.15,99.22,3.84,0.45,80.67
2019,1,18,0.5592,-0.98,99.83,5.65,2.19,78.67
2019,1,19,1.0342,-2.39,97.23,11.73,3.12,86.07
2019,1,20,1.4885,-6.46,59.43,9.56,0.15,87.82
2019,1,21,1.8118,-6.85,79.26,6.68,0.13,82.37
2019,1,22,0.7661,-2.46,99.62,8.93,4.05,87.49
2019,1,23,1.0555,-1.59,97.47,5.43,6.16,92.9
2019,1,24,1.2811,-7.22,57.39,8.63,0.07,94.34
2019,1,25,2.2481,-13.28,61.14,7.52,0.31,100.0
2019,1,26,1.9174,-10.2,61.82,4.93,0.79,95.72
2019,1,27,2.3875,-11.06,54.24,6.05,0.08,86.86
2019,1,28,0.9778,-4.59,97.76,10.94,6.5,93.45
2019,1,29,1.9322,-13.37,58.45,10.9,0.06,99.7
2019,1,30,2.1204,-21.81,31.58,10.55,0.04,100.0
2019,1,31,2.0388,-17.87,57.77,5.32,0.37,100.0
2019,2,1,2.5913,-7.94,73.27,4.2,0.42,93.73
2019,2,2,2.1442,-0.22,76.56,8.09,0.05,97.19
2019,2,3,1.3558,3.68,89.19,7.13,0.01,98.74
2019,2,4,0.7992,3.81,93.58,7.55,0.99,93.35
2019,2,5,1.6747,-0.75,99.12,5.84,11.95,78.18
2019,2,6,1.2629,1.01,97.99,4.14,1.55,93.57
2019,2,7,0.7488,-1.15,90.82,8.4,10.71,92.05
2019,2,8,3.313,-11.11,40.36,11.43,0.02,89.3
2019,2,9,3.6108,-7.83,43.0,3.52,0.0,76.5
2019,2,10,0.9967,-3.07,99.52,4.59,0.68,84.21
2019,2,11,1.037,-1.19,98.6,7.55,4.46,88.93
2019,2,12,1.0644,-0.87,97.18,10.11,9.56,92.03
2019,2,13,3.0876,-5.72,71.09,9.48,0.97,91.62
2019,2,14,2.4941,1.56,78.86,7.13,0.8,91.61
2019,2,15,3.8741,-8.14,61.72,8.62,0.0,88.7
2019,2,16,1.5024,-4.48,98.28,4.94,0.07,83.89
2019,2,17,0.7553,-3.0,98.29,6.4,3.46,86.09
2019,2,18,2.1029,-3.46,83.14,4.41,1.22,77.89
2019,2,19,3.0259,-3.26,90.0,2.68,0.03,73.64
2019,2,20,0.8273,-0.08,91.59,9.05,2.21,89.08
2019,2,21,3.685,-1.95,77.01,5.83,0.0,82.37
2019,2,22,4.1993,-1.73,34.93,4.11,0.0,82.91
2019,2,23,0.8618,1.44,90.71,6.29,15.95,95.17
2019,2,24,2.6208,-2.19,57.75,15.73,0.43,83.55
2019,2,25,3.8789,-9.65,62.3,6.91,0.01,80.22
2019,2,26,1.6716,-5.56,99.55,6.18,0.12,84.13
2019,2,27,1.7479,-3.87,93.5,5.23,0.2,84.77
2019,2,28,2.5495,-5.75,73.91,2.35,0.0,72.51
2019,3,1,2.7739,-2.25,86.34,2.37,0.01,68.39
2019,3,2,2.2342,-2.26,96.98,4.36,0.17,83.49
2019,3,3,2.3856,-7.22,66.4,7.23,0.03,78.81
2019,3,4,4.7196,-13.66,26.48,8.49,0.01,89.43
2019,3,5,3.9259,-9.6,60.68,9.04,0.02,83.94
2019,3,6,4.494,-6.07,54.21,6.6,0.0,81.51
2019,3,7,2.4228,-5.08,87.07,3.67,0.0,72.19
2019,3,8,2.6959,-1.5,71.9,3.34,0.01,79.38
2019,3,9,1.5703,1.11,95.83,8.78,13.03,90.01
2019,3,10,2.131,1.42,64.98,11.54,0.09,84.47
2019,3,11,4.2499,-0.92,43.15,5.18,0.0,79.0
2019,3,12,4.6596,0.76,50.08,4.26,2.3,81.53
2019,3,13,1.9754,6.03,99.38,6.6,6.04,93.67
2019,3,14,2.4182,7.76,89.07,10.93,10.97,91.04
2019,3,15,1.3466,1.93,69.52,8.71,0.83,84.4
2019,3,16,5.597,0.1,10.09,4.41,0.0,76.96
2019,3,17,4.6898,0.31,49.17,3.62,0.36,77.62
2019,3,18,4.4299,0.29,45.22,3.23,0.0,82.85
2019,3,19,5.3942,2.11,48.15,3.35,0.0,74.84
2019,3,20,1.0056,2.41,98.6,4.78,3.72,92.44
2019,3,21,1.6618,2.67,69.77,5.08,0.67,91.03
2019,3,22,5.8846,0.96,9.63,6.1,0.0,87.77
2019,3,23,5.7389,2.77,36.35,1.87,0.0,70.73
2019,3,24,1.445,4.19,99.35,4.15,2.32,84.59
2019,3,25,6.0103,0.81,27.21,8.13,0.0,74.44
2019,3,26,6.259,1.24,12.18,3.03,0.0,65.39
2019,3,27,5.4175,4.67,70.65,6.21,2.16,71.43
2019,3,28,3.0864,6.5,96.04,5.93,0.27,91.34
2019,3,29,3.6142,3.98,93.8,4.29,11.49,84.86
2019,3,30,1.5022,1.96,87.88,7.61,2.18,83.88
2019,3,31,6.0886,-1.09,34.15,5.75,0.0,65.53
2019,4,1,5.149,2.58,64.76,6.47,0.0,74.96
2019,4,2,4.3522,4.59,54.62,6.98,0.0,84.41
2019,4,3,5.6633,5.54,52.02,4.74,0.91,78.25
2019,4,4,1.7198,4.34,99.38,5.92,3.97,90.75
