YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,2.7538,-7.31,30.96,3.33,0.0,57.7
2019,1,2,2.7156,-2.89,4.4,2.69,0.0,75.66
2019,1,3,2.5243,1.85,70.48,1.76,0.0,62.36
2019,1,4,2.4941,0.92,48.0,2.26,0.0,64.33
2019,1,5,1.314,-0.46,88.76,5.04,9.82,70.65
2019,1,6,0.7752,-2.45,93.16,6.8,19.98,92.24
2019,1,7,1.4227,-0.06,91.9,4.97,4.08,93.79
2019,1,8,1.5125,0.31,96.68,2.43,1.16,90.24
2019,1,9,1.1014,0.59,95.68,4.61,8.04,94.4
2019,1,10,2.8037,-0.39,44.98,1.93,0.24,84.43
2019,1,11,2.0208,-0.72,97.05,2.0,0.0,69.33
2019,1,12,2.663,-0.79,44.51,2.16,0.0,75.36
2019,1,13,3.1332,-2.33,6.76,2.73,0.0,68.47
2019,1,14,1.9301,-2.44,63.44,2.53,0.64,73.49
2019,1,15,0.8712,-0.97,95.11,2.68,17.77,91.41
2019,1,16,1.2691,0.97,99.51,6.62,24.91,92.44
2019,1,17,0.8479,-0.3,99.35,7.14,30.2,94.82
2019,1,18,1.0637,-0.98,99.13,2.41,1.01,95.57
2019,1,19,1.7618,1.18,96.38,2.49,0.6,98.27
2019,1,20,0.5496,0.72,99.6,5.48,22.2,95.7
2019,1,21,2.3842,-4.29,59.78,3.66,4.52,93.8
2019,1,22,3.3084,-5.4,35.95,2.87,0.0,74.86
2019,1,23,3.2839,1.09,18.75,1.88,0.0,76.08
2019,1,24,3.5194,-0.69,14.27,3.01,0.01,80.7
2019,1,25,3.3636,0.35,16.37,2.5,0.0,59.44
2019,1,26,2.7619,1.78,71.26,3.3,0.0,60.65
2019,1,27,3.3374,4.96,37.34,1.85,0.0,61.1
2019,1,28,1.6932,2.81,73.33,2.56,0.0,66.88
2019,1,29,2.3635,4.1,77.11,1.69,0.0,66.35
2019,1,30,3.0353,3.43,72.22,1.57,0.0,70.61
2019,1,31,3.5633,4.01,10.51,1.54,0.0,75.35
2019,2,1,1.5175,2.45,97.31,3.23,3.99,92.0
2019,2,2,1.0361,0.06,94.18,3.46,23.93,92.76
2019,2,3,0.9223,-1.03,94.43,5.57,20.13,94.05
2019,2,4,0.8366,-2.33,97.82,7.26,18.22,94.96
2019,2,5,2.719,-8.84,82.73,2.65,5.6,97.04
2019,2,6,2.2598,-9.78,70.83,2.4,0.47,97.57
2019,2,7,2.3453,-8.84,69.38,1.8,0.0,90.74
2019,2,8,1.9373,-7.72,83.86,2.27,2.18,96.89
2019,2,9,1.3838,-4.94,93.76,6.64,20.74,97.01
2019,2,10,3.0785,-9.11,75.96,3.97,10.09,97.76
2019,2,11,4.1227,-10.04,33.22,2.88,0.21,95.53
2019,2,12,2.0273,-6.4,93.85,4.02,0.55,83.27
2019,2,13,0.6744,0.5,99.38,6.14,43.95,96.61
2019,2,14,1.0853,-0.37,93.13,7.51,32.87,93.32
2019,2,15,1.3258,-4.84,92.91,6.34,16.83,94.34
2019,2,16,1.8588,-6.65,90.11,4.47,13.55,98.38
2019,2,17,1.9418,-9.65,82.58,1.88,9.03,98.2
2019,2,18,4.0279,-11.41,38.65,2.68,0.92,96.36
2019,2,19,4.0978,-9.44,47.36,2.46,0.02,96.34
2019,2,20,1.92,-8.09,94.55,2.89,1.7,97.59
2019,2,21,3.8194,-10.38,62.85,3.3,0.66,97.72
2019,2,22,4.9109,-10.08,15.76,2.14,0.02,94.23
2019,2,23,3.5364,-6.99,70.32,2.72,0.0,84.26
2019,2,24,2.2488,-4.39,93.81,4.14,0.01,96.69
2019,2,25,1.5588,-2.04,92.94,7.05,6.55,95.75
2019,2,26,1.5434,0.15,99.14,7.26,11.93,93.34
2019,2,27,2.6628,0.76,91.04,7.08,13.46,94.7
2019,2,28,3.2986,0.58,88.52,5.83,4.59,94.45
2019,3,1,1.8814,0.18,98.5,3.57,0.56,92.83
2019,3,2,1.6622,0.67,88.44,2.27,20.19,97.44
2019,3,3,1.6966,1.24,94.95,2.36,11.73,97.52
2019,3,4,2.9674,0.61,89.01,1.95,0.49,88.79
2019,3,5,1.728,0.33,94.43,2.93,5.68,92.6
2019,3,6,1.8557,1.4,86.19,5.48,24.92,93.91
2019,3,7,2.142,-0.05,90.21,3.57,6.5,89.81
2019,3,8,2.6542,-3.28,92.07,4.67,0.7,83.94
2019,3,9,2.9402,-3.57,85.97,3.18,0.53,79.97
2019,3,10,3.7387,-2.91,62.24,2.1,1.27,79.1
2019,3,11,5.009,-1.57,25.49,2.8,0.13,77.88
2019,3,12,3.2292,-0.98,47.06,4.19,0.54,75.14
2019,3,13,6.0722,-3.29,9.88,3.56,0.0,66.32
2019,3,14,5.2901,-2.24,30.34,3.59,0.0,59.34
2019,3,15,6.1428,0.84,4.19,2.35,0.0,54.25
2019,3,16,6.0192,4.27,10.0,1.67,0.0,50.03
2019,3,17,5.5627,6.16,26.59,1.36,0.01,51.76
2019,3,18,5.9347,6.13,8.21,1.79,0.0,59.64
2019,3,19,3.9946,5.29,89.08,2.9,0.92,67.16
