YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,1.8221,-18.15,43.89,3.67,0.0,87.88
2019,1,2,1.651,-11.55,73.66,5.24,0.02,90.44
2019,1,3,1.62,-4.18,43.12,5.82,0.0,94.36
2019,1,4,2.0714,-1.76,10.73,4.3,0.0,96.36
2019,1,5,2.2025,-1.42,8.95,5.21,0.0,94.97
2019,1,6,0.9319,-3.64,92.16,7.74,0.9,95.43
2019,1,7,0.8004,1.24,98.62,6.41,0.59,96.92
2019,1,8,1.1736,-4.87,68.43,10.26,0.37,79.29
2019,1,9,2.341,-13.44,13.62,7.41,0.0,80.81
2019,1,10,2.2236,-10.09,56.19,3.61,0.0,84.31
2019,1,11,2.071,-6.0,67.19,3.8,0.0,92.66
2019,1,12,0.816,-4.44,97.33,4.36,0.01,93.13
2019,1,13,1.3375,-5.38,78.7,2.98,0.0,90.79
2019,1,14,0.3415,-3.78,89.43,3.8,0.09,93.64
2019,1,15,0.4733,-3.9,97.72,6.09,0.03,87.68
2019,1,16,2.3986,-11.46,25.65,4.01,0.0,81.17
2019,1,17,0.9158,-8.4,71.68,3.65,0.17,86.82
2019,1,18,1.1292,-14.05,80.21,5.08,4.0,84.5
2019,1,19,2.6182,-16.7,14.26,5.35,0.08,85.9
2019,1,20,2.5356,-19.36,27.94,4.09,0.0,85.58
2019,1,21,1.0032,-14.4,87.64,7.78,0.11,88.44
2019,1,22,0.7176,-10.35,87.49,3.73,0.81,92.23
2019,1,23,2.2975,-10.34,69.94,3.43,0.09,88.85
2019,1,24,2.3818,-15.33,62.08,9.26,0.19,83.13
2019,1,25,2.2961,-20.68,35.75,2.84,0.01,83.61
2019,1,26,1.7206,-18.49,59.07,4.62,0.32,92.81
2019,1,27,2.4019,-20.14,55.96,5.46,7.98,87.45
2019,1,28,2.0098,-15.6,79.87,7.3,1.92,90.54
2019,1,29,2.2577,-25.7,39.24,8.9,0.03,83.57
2019,1,30,2.9798,-32.1,11.6,6.33,0.0,85.99
2019,1,31,2.8646,-27.3,41.29,3.23,0.12,93.49
2019,2,1,1.5703,-15.97,92.67,5.48,0.01,94.5
2019,2,2,0.8815,-2.48,91.21,4.9,0.14,97.98
2019,2,3,1.2156,0.17,96.53,2.86,0.95,94.87
2019,2,4,0.9756,-7.19,83.58,8.48,2.71,88.68
2019,2,5,0.8582,-13.4,90.8,4.15,9.58,90.66
2019,2,6,2.1146,-9.97,94.78,2.75,3.4,95.83
2019,2,7,2.1554,-10.9,83.15,5.86,7.49,97.59
2019,2,8,3.6578,-23.4,6.07,7.57,0.02,93.05
