YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,1.8991,9.57,94.43,6.43,1.39,87.02
2019,1,2,1.3308,1.97,99.79,2.56,0.08,86.76
2019,1,3,1.4885,3.23,75.79,3.23,0.2,89.73
2019,1,4,1.5785,1.97,88.17,2.75,2.65,94.92
2019,1,5,0.5731,5.32,62.61,4.04,9.79,96.89
2019,1,6,2.1046,3.3,46.57,4.69,0.15,85.35
2019,1,7,1.326,-2.0,78.21,2.53,0.05,79.34
2019,1,8,0.757,3.57,99.35,2.21,5.88,97.42
2019,1,9,2.0244,3.24,66.53,7.38,0.27,79.64
2019,1,10,1.6159,-1.33,74.54,7.34,0.03,75.74
2019,1,11,2.8594,-3.62,20.54,4.94,0.0,72.8
2019,1,12,2.2027,-3.07,74.55,1.5,1.04,73.06
2019,1,13,1.6289,-3.08,89.5,3.97,1.83,88.04
2019,1,14,2.7806,-4.04,22.53,3.57,0.04,84.2
2019,1,15,2.365,-3.77,30.42,2.61,0.0,85.61
2019,1,16,0.8095,-1.96,74.3,3.56,0.0,89.83
2019,1,17,2.2366,-2.43,95.41,2.29,0.47,80.95
2019,1,18,1.0913,-0.66,98.04,1.84,0.87,95.97
2019,1,19,0.7632,0.1,99.44,3.63,12.48,92.08
2019,1,20,1.2257,-0.19,77.84,7.67,22.3,87.57
2019,1,21,3.0545,-12.38,11.24,8.74,0.1,73.01
2019,1,22,3.0943,-7.01,37.67,3.04,0.0,76.41
2019,1,23,1.1537,1.37,97.87,4.7,0.86,90.69
2019,1,24,0.5021,7.09,98.01,7.64,35.04,94.18
2019,1,25,2.539,-1.61,53.2,4.4,0.0,81.35
2019,1,26,2.7084,-2.12,64.37,1.68,0.0,74.16
2019,1,27,1.8418,0.71,80.04,4.12,0.0,90.53
2019,1,28,3.0826,-2.42,43.97,2.83,0.0,77.45
2019,1,29,0.7368,-1.11,94.34,3.8,6.83,91.97
2019,1,30,2.1005,-7.51,41.49,6.69,0.09,72.17
2019,1,31,2.7101,-13.33,43.39,4.1,0.0,76.78
2019,2,1,2.1859,-11.5,54.73,1.74,1.15,86.46
2019,2,2,1.9565,-7.12,89.5,3.13,0.0,91.42
2019,2,3,2.7931,-0.35,38.59,1.75,0.0,93.4
2019,2,4,3.3706,3.43,10.99,1.7,0.04,93.05
