YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,1.8374,-4.03,96.97,4.42,0.0,63.19
2019,1,2,0.9864,-1.83,97.26,1.32,0.35,69.84
2019,1,3,0.991,-0.34,94.89,2.68,6.1,88.67
2019,1,4,3.5294,3.69,12.4,3.2,0.0,66.48
2019,1,5,3.5849,7.38,8.35,3.47,0.01,67.52
2019,1,6,1.8938,9.68,90.17,5.72,0.6,83.6
2019,1,7,3.6605,10.3,30.9,4.56,0.0,64.37
2019,1,8,3.1202,5.95,86.26,5.64,0.0,57.98
2019,1,9,3.6247,4.15,33.89,2.86,0.0,56.3
2019,1,10,1.6452,6.4,91.41,6.0,0.02,78.6
2019,1,11,0.907,7.35,96.46,5.3,5.03,94.37
2019,1,12,1.8002,2.65,64.37,7.18,0.08,77.74
2019,1,13,1.1506,-0.09,96.21,2.99,0.0,82.94
2019,1,14,3.3722,2.04,50.61,2.78,0.0,80.37
2019,1,15,2.111,4.46,58.95,3.88,0.0,89.5
2019,1,16,3.185,8.2,32.76,3.91,0.01,78.84
2019,1,17,3.6538,6.76,34.84,3.81,0.0,77.17
2019,1,18,2.327,7.51,67.72,8.0,0.15,75.21
2019,1,19,3.9679,-1.61,46.86,8.7,0.04,58.07
2019,1,20,3.535,0.92,75.34,4.38,0.0,69.44
2019,1,21,3.2957,7.55,94.27,8.88,0.0,72.15
2019,1,22,2.004,3.82,73.62,7.94,0.0,68.77
2019,1,23,4.2034,0.65,4.44,4.1,0.0,60.38
2019,1,24,3.193,1.43,48.41,5.22,0.0,65.93
2019,1,25,3.2186,-0.59,58.58,2.26,0.0,71.15
2019,1,26,3.6948,3.64,40.08,3.29,0.0,68.31
2019,1,27,4.1256,6.16,29.5,5.11,0.0,55.43
2019,1,28,3.511,3.0,64.29,6.9,0.0,61.53
2019,1,29,2.9537,0.44,69.08,3.26,0.0,60.48
2019,1,30,4.3044,1.68,31.87,3.78,0.0,70.39
2019,1,31,4.3289,3.86,18.96,3.92,0.01,74.12
2019,2,1,2.3669,6.02,82.79,3.35,0.05,92.98
2019,2,2,2.165,13.28,65.1,6.81,0.03,84.7
2019,2,3,4.0606,14.46,18.18,6.55,0.0,68.66
2019,2,4,4.3865,10.41,18.68,4.1,0.0,69.75
2019,2,5,2.303,8.62,89.36,2.79,0.03,90.33
2019,2,6,2.1374,10.56,93.89,2.81,4.32,85.36
2019,2,7,4.4568,-3.53,30.86,6.85,0.17,58.45
2019,2,8,4.4484,-3.78,67.19,2.9,0.0,59.61
2019,2,9,2.028,0.3,97.33,4.56,0.04,66.48
2019,2,10,1.6675,3.16,99.71,4.53,0.28,90.2
2019,2,11,1.764,7.14,92.43,4.86,3.59,84.14
2019,2,12,5.0016,5.02,1.46,4.68,0.0,57.82
2019,2,13,2.9926,8.21,69.31,8.16,0.0,53.57
2019,2,14,3.5134,13.08,93.55,5.67,0.0,52.08
2019,2,15,3.9514,3.14,95.13,6.19,0.0,62.57
2019,2,16,2.731,-0.8,80.58,3.21,0.0,73.99
2019,2,17,5.1754,2.16,25.99,4.88,0.0,66.23
2019,2,18,3.414,-1.79,68.51,5.08,0.0,60.07
2019,2,19,0.9439,-1.52,98.54,3.09,1.93,83.12
2019,2,20,5.2298,3.09,39.59,3.96,1.62,64.9
2019,2,21,3.5993,5.34,65.61,5.6,0.03,77.97
2019,2,22,0.9091,6.34,95.64,2.78,0.48,90.97
2019,2,23,4.5509,6.41,42.47,8.91,0.64,65.39
2019,2,24,5.5354,3.85,29.99,3.36,0.0,54.62
2019,2,25,5.4478,7.55,49.34,6.55,0.0,64.09
2019,2,26,4.073,6.85,64.88,2.56,0.06,82.37
2019,2,27,1.512,0.15,88.46,5.74,0.1,76.9
2019,2,28,5.1953,-2.63,19.72,3.21,0.06,68.95
2019,3,1,3.6298,-0.33,70.82,2.64,0.01,82.99
2019,3,2,1.6483,0.15,97.21,4.05,0.05,80.09
2019,3,3,4.2799,-4.21,86.9,7.77,0.02,60.92
2019,3,4,4.5682,-5.71,67.28,4.51,0.0,53.21
2019,3,5,5.995,-1.12,10.68,2.91,0.0,52.63
2019,3,6,5.579,2.67,47.07,5.93,0.0,59.85
2019,3,7,2.922,9.23,96.4,3.26,0.0,76.03
2019,3,8,2.977,9.07,99.79,4.53,0.05,78.6
2019,3,9,6.1714,14.37,42.26,8.13,1.64,47.01
2019,3,10,1.5922,4.57,99.67,4.56,6.06,69.33
2019,3,11,2.069,7.98,99.53,1.94,3.98,88.57
2019,3,12,0.9187,13.09,99.47,6.77,11.76,95.34
2019,3,13,6.0202,14.57,47.3,12.11,12.04,54.1
2019,3,14,6.2366,7.88,19.96,7.97,0.01,47.04
2019,3,15,6.5842,5.26,16.25,4.74,0.0,54.76
2019,3,16,6.1555,7.08,39.55,2.9,0.0,56.81
2019,3,17,6.5429,9.44,2.69,3.52,0.0,57.12
2019,3,18,6.5539,10.56,2.37,3.5,0.0,57.75
2019,3,19,6.3391,12.16,27.81,5.1,0.49,59.21
2019,3,20,5.8442,11.45,43.83,3.68,1.02,58.35
2019,3,21,5.875,11.79,44.54,3.04,0.0,55.4
2019,3,22,3.6422,13.26,86.85,5.24,8.44,70.0
2019,3,23,6.395,16.28,46.82,3.98,5.2,66.46
2019,3,24,5.7398,13.11,33.27,3.91,0.0,66.1
2019,3,25,6.5674,12.12,3.58,4.46,0.0,74.3
2019,3,26,6.4224,12.54,33.38,3.42,0.0,74.42
2019,3,27,5.2692,16.31,73.1,7.51,0.18,73.58
2019,3,28,5.0887,18.74,90.52,7.02,0.0,75.23
2019,3,29,4.6205,15.14,52.84,4.38,1.63,77.62
2019,3,30,4.0481,6.75,81.52,8.81,0.74,58.96
2019,3,31,6.3557,4.95,57.62,3.09,0.0,53.46
2019,4,1,5.9203,8.87,54.3,2.67,0.0,49.66
2019,4,2,6.4099,13.05,56.83,6.2,0.0,53.79
2019,4,3,4.6334,14.26,86.53,7.54,16.19,78.9
2019,4,4,6.5585,16.29,45.49,4.07,2.29,75.74
2019,4,5,5.4545,17.39,82.59,4.75,0.47,75.8
2019,4,6,5.9273,17.9,78.17,5.48,10.47,84.16
2019,4,7,5.46,17.67,95.68,4.13,0.06,73.57
2019,4,8,7.3973,18.46,17.08,2.58,0.01,60.03
2019,4,9,7.1695,20.17,43.42,6.36,0.0,58.81
2019,4,10,5.2867,21.61,96.06,7.44,0.0,47.47
