YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,1.6606,6.69,95.26,4.26,0.6,88.22
2019,1,2,0.8606,1.36,99.83,1.93,0.13,90.66
2019,1,3,1.7796,1.48,75.44,2.55,0.05,88.79
2019,1,4,1.3322,0.93,91.7,1.82,1.72,95.57
2019,1,5,0.726,4.16,69.34,2.79,8.18,95.11
2019,1,6,2.3021,2.22,40.85,3.82,0.17,86.11
2019,1,7,0.971,-2.17,84.41,2.59,1.19,82.75
2019,1,8,0.9636,1.3,98.52,2.71,5.71,97.27
2019,1,9,1.8938,0.2,80.75,4.99,0.09,82.26
2019,1,10,2.1098,-2.84,74.03,6.01,0.02,76.38
2019,1,11,2.8452,-5.52,22.29,3.54,0.0,77.26
2019,1,12,1.968,-4.81,84.02,1.04,1.79,81.02
2019,1,13,1.3454,-3.13,96.47,2.06,0.97,89.91
2019,1,14,2.7686,-5.19,20.62,1.84,0.0,81.85
2019,1,15,2.0654,-4.86,34.98,2.07,0.0,89.28
2019,1,16,0.6629,-2.48,92.83,3.02,0.01,89.06
2019,1,17,1.8658,-3.81,96.54,1.82,1.32,83.54
2019,1,18,1.1842,-1.67,98.48,1.82,0.43,95.51
2019,1,19,0.5947,-2.09,99.55,2.56,17.57,94.53
2019,1,20,1.5034,-6.08,76.83,5.24,15.44,96.74
2019,1,21,2.8709,-15.55,14.78,5.58,0.12,95.07
2019,1,22,3.0084,-13.29,43.34,2.15,0.0,96.42
2019,1,23,1.3661,-1.51,95.72,3.46,2.17,98.01
2019,1,24,0.738,2.21,98.9,4.35,32.62,94.27
2019,1,25,2.6494,-4.54,55.9,3.79,0.03,80.7
2019,1,26,2.3074,-5.72,85.64,1.75,0.01,86.0
2019,1,27,1.9018,-2.46,78.76,3.2,0.13,91.82
2019,1,28,3.3713,-5.8,26.79,2.06,0.01,83.8
2019,1,29,0.6674,-3.98,89.44,2.88,3.67,91.51
2019,1,30,1.6973,-12.73,55.77,4.64,0.17,79.55
2019,1,31,2.5771,-15.76,36.84,3.09,0.01,79.57
2019,2,1,1.6378,-12.45,65.03,0.93,1.57,85.79
2019,2,2,1.8818,-6.87,86.31,2.27,0.01,94.75
2019,2,3,2.1876,-0.9,50.1,1.48,0.0,96.82
2019,2,4,3.3821,2.85,20.64,1.64,0.0,94.9
2019,2,5,2.9354,6.13,81.49,2.48,0.24,94.01
2019,2,6,1.344,2.6,82.87,2.45,7.15,94.41
2019,2,7,2.1979,6.04,90.72,1.8,3.42,95.79
2019,2,8,3.4358,2.07,48.68,5.08,9.72,79.65
2019,2,9,4.0013,-5.38,21.75,4.35,0.0,72.59
2019,2,10,3.1426,-4.84,55.63,1.41,1.77,81.31
2019,2,11,1.3692,-1.55,99.72,1.27,4.52,92.71
2019,2,12,0.9024,-1.14,98.76,3.67,17.86,96.76
2019,2,13,2.1019,-1.65,95.23,4.12,0.41,94.14
2019,2,14,2.2334,-2.05,79.77,2.72,0.02,93.45
2019,2,15,2.3842,2.84,93.64,3.53,0.53,94.79
2019,2,16,4.2048,-1.69,31.17,3.22,0.0,84.41
2019,2,17,2.9086,-2.71,60.36,2.15,1.92,86.72
2019,2,18,1.68,-0.71,95.1,3.73,0.42,88.65
2019,2,19,4.3992,-4.35,57.45,2.53,0.0,79.37
2019,2,20,0.7037,-3.14,99.69,2.74,21.79,93.03
2019,2,21,3.557,-0.13,83.75,2.43,1.01,96.13
2019,2,22,2.8814,-0.02,99.81,1.91,0.0,87.88
2019,2,23,1.7117,-0.68,99.76,2.08,0.85,93.48
2019,2,24,1.0481,1.73,87.35,4.25,8.74,92.79
2019,2,25,4.4966,-2.31,26.96,7.28,0.04,72.84
2019,2,26,3.5455,-3.77,57.73,3.11,0.0,79.33
2019,2,27,3.4416,-2.77,86.16,2.87,0.12,83.26
2019,2,28,4.3853,-1.7,77.12,2.92,0.07,78.48
2019,3,1,1.3752,-1.64,99.24,1.73,7.77,91.2
2019,3,2,1.3987,0.12,98.92,1.94,2.0,91.97
2019,3,3,1.7736,-0.38,95.93,1.42,13.25,87.25
2019,3,4,2.7588,-3.76,62.38,3.81,0.12,86.66
2019,3,5,3.8902,-7.9,41.24,3.28,0.01,82.34
2019,3,6,2.9597,-9.54,44.18,3.48,0.0,84.65
2019,3,7,2.9304,-7.36,82.94,2.68,0.02,89.31
2019,3,8,2.9532,-3.71,86.33,1.69,0.03,87.12
2019,3,9,4.8094,0.13,61.54,1.82,1.19,88.06
2019,3,10,1.5144,1.37,94.6,3.09,16.26,98.63
2019,3,11,5.0647,2.44,43.29,3.62,0.0,84.32
