YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,1.4928,10.56,98.33,7.85,1.19,86.27
2019,1,2,1.1328,3.02,99.86,3.15,0.03,86.26
2019,1,3,1.3848,4.23,95.71,3.94,0.25,87.3
2019,1,4,1.5708,2.84,97.64,3.13,3.35,93.25
2019,1,5,0.689,6.99,65.64,5.18,6.27,96.33
2019,1,6,2.2894,4.33,26.89,5.87,0.01,84.02
2019,1,7,1.164,-1.37,76.07,3.33,0.01,78.12
2019,1,8,1.2818,5.81,85.94,3.66,5.1,96.67
2019,1,9,1.9334,4.12,57.63,9.18,0.23,77.05
2019,1,10,2.3698,-0.76,44.39,9.21,0.0,74.02
2019,1,11,2.8603,-2.97,18.76,5.69,0.0,73.56
2019,1,12,2.0174,-2.2,92.74,1.77,1.39,68.54
2019,1,13,0.8225,-2.27,98.29,5.78,3.88,89.04
2019,1,14,2.3234,-3.74,61.73,4.85,0.1,86.74
2019,1,15,2.2867,-3.58,35.3,3.14,0.0,85.72
2019,1,16,1.2014,-1.48,71.8,4.18,0.0,88.78
2019,1,17,1.4587,-1.47,96.3,2.83,0.39,81.54
2019,1,18,1.267,0.3,90.51,2.07,0.83,95.95
2019,1,19,0.7723,1.34,95.84,4.5,9.78,91.98
2019,1,20,1.2413,1.73,74.14,9.5,19.14,85.87
2019,1,21,3.4248,-10.94,4.92,10.65,0.03,68.68
2019,1,22,3.269,-6.25,37.91,3.51,0.0,74.75
2019,1,23,1.8708,2.96,96.48,6.87,0.5,87.87
2019,1,24,0.8294,7.76,86.97,10.15,28.91,92.62
2019,1,25,2.8586,-1.16,31.23,5.1,0.0,79.2
2019,1,26,2.6542,-1.78,61.64,1.8,0.0,72.72
2019,1,27,2.1446,1.83,72.56,4.83,0.0,89.5
2019,1,28,2.4432,-1.84,64.25,3.64,0.0,77.87
2019,1,29,1.4611,0.21,90.14,4.79,6.79,90.05
2019,1,30,2.9131,-6.08,22.41,8.16,0.04,68.18
2019,1,31,3.6089,-11.57,20.66,4.75,0.0,71.36
2019,2,1,1.4249,-9.63,87.7,2.56,1.51,82.77
2019,2,2,2.1823,-5.35,87.24,3.77,0.0,88.04
2019,2,3,2.765,0.61,62.12,1.95,0.0,94.83
2019,2,4,3.4574,4.12,26.84,1.39,0.01,89.81
2019,2,5,3.306,7.39,64.26,2.76,0.01,91.97
2019,2,6,2.4281,4.95,85.07,4.11,5.53,90.29
2019,2,7,2.0201,5.56,89.97,2.99,1.27,96.45
2019,2,8,2.6354,5.48,73.02,6.94,0.46,81.33
2019,2,9,4.0819,-2.72,41.36,6.27,0.0,71.0
2019,2,10,3.3019,-1.7,60.19,2.15,1.9,76.52
2019,2,11,1.1095,-0.46,99.66,2.45,8.28,91.53
2019,2,12,0.7992,1.36,99.65,5.77,23.14,97.53
2019,2,13,2.7218,1.4,62.84,6.28,3.29,85.62
2019,2,14,3.293,1.91,62.58,4.64,0.0,80.71
2019,2,15,2.9981,9.21,88.16,6.87,0.0,88.05
2019,2,16,3.6514,2.09,50.41,4.57,0.0,78.6
2019,2,17,2.2334,-0.6,67.07,2.91,4.52,84.85
2019,2,18,2.3143,2.67,95.81,6.11,7.41,85.21
2019,2,19,4.2907,-1.42,59.65,3.9,0.0,74.92
2019,2,20,0.6074,-0.11,99.83,3.91,13.71,88.33
2019,2,21,3.4697,3.39,88.35,4.03,0.99,89.98
2019,2,22,1.8415,3.1,99.96,2.86,0.0,83.41
2019,2,23,1.4724,2.25,99.47,3.75,2.37,89.1
2019,2,24,1.307,6.51,73.28,7.56,10.14,92.48
2019,2,25,5.0198,1.58,4.46,10.77,0.0,67.78
2019,2,26,4.2845,0.06,62.8,5.12,0.0,73.09
2019,2,27,3.0468,-0.71,69.38,3.41,0.0,78.31
2019,2,28,4.3786,1.09,60.41,4.28,0.01,79.4
2019,3,1,1.1582,0.96,99.85,4.86,15.17,88.55
2019,3,2,1.6174,1.32,94.93,4.46,3.07,92.49
2019,3,3,1.7741,1.41,94.72,3.41,21.3,90.5
2019,3,4,3.6278,-0.99,57.95,6.38,2.94,88.03
2019,3,5,5.2505,-4.2,23.04,3.91,0.0,79.99
2019,3,6,4.3286,-6.16,33.33,6.55,0.0,77.15
2019,3,7,3.3024,-3.57,87.64,4.18,0.0,80.43
2019,3,8,2.598,-0.8,97.25,2.09,0.79,85.44
2019,3,9,3.9715,2.16,83.39,2.49,0.1,89.11
