YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,1.1422,5.27,77.61,5.94,0.06,78.23
2019,1,2,0.3881,3.58,99.74,5.39,39.66,91.68
2019,1,3,2.1528,4.53,66.07,4.81,8.49,82.39
2019,1,4,4.0373,7.46,0.7,3.17,0.0,73.6
2019,1,5,3.797,9.92,0.0,3.46,0.0,67.43
2019,1,6,2.5934,12.58,51.45,5.19,0.0,90.82
2019,1,7,2.7158,17.29,94.6,3.52,0.0,83.44
2019,1,8,3.342,14.75,66.27,3.59,0.0,74.78
2019,1,9,3.7219,9.27,46.27,4.85,0.0,66.95
2019,1,10,2.0854,9.39,84.03,2.74,0.01,69.06
2019,1,11,1.1419,11.33,88.0,4.58,8.24,89.76
2019,1,12,4.205,10.18,13.66,5.42,0.06,77.51
2019,1,13,4.025,4.73,15.74,4.27,0.0,78.82
2019,1,14,2.7156,4.12,77.5,2.56,0.0,78.82
2019,1,15,1.4782,6.61,87.82,1.96,0.02,84.7
2019,1,16,1.3169,10.29,83.31,3.18,0.61,93.95
2019,1,17,3.9878,13.61,80.28,3.02,0.09,78.24
2019,1,18,1.2823,13.6,91.16,4.64,0.62,93.02
2019,1,19,4.4734,7.26,22.05,8.98,0.03,59.51
2019,1,20,4.1935,3.35,46.59,3.05,0.01,70.38
2019,1,21,4.0162,8.31,48.24,5.55,0.0,83.39
2019,1,22,1.303,13.82,91.31,6.82,4.39,89.87
2019,1,23,4.5972,5.12,37.01,6.96,0.09,51.94
2019,1,24,4.5494,6.46,0.82,3.93,0.0,67.82
2019,1,25,2.8356,8.25,67.11,2.82,0.86,82.93
2019,1,26,2.6686,10.32,85.06,2.03,4.54,87.7
2019,1,27,4.175,11.75,43.93,1.99,3.09,72.65
2019,1,28,4.242,11.44,53.44,6.26,0.03,74.06
2019,1,29,4.6685,4.38,39.65,5.03,0.0,58.67
2019,1,30,3.12,6.63,94.99,2.88,0.0,69.33
2019,1,31,1.2955,9.33,89.36,2.81,0.45,94.32
2019,2,1,1.9687,13.96,91.89,2.6,0.24,92.35
2019,2,2,1.3788,15.19,94.25,2.59,0.24,92.96
2019,2,3,2.166,17.58,95.04,4.28,0.04,89.58
2019,2,4,2.1991,17.95,93.19,3.54,0.01,92.04
2019,2,5,2.323,19.77,95.42,4.72,0.01,89.54
2019,2,6,1.3675,20.71,99.24,5.41,0.03,90.48
2019,2,7,2.1427,14.0,99.17,7.6,0.52,69.74
2019,2,8,0.8976,0.84,99.82,6.94,1.43,65.96
2019,2,9,1.1498,2.48,99.15,3.94,1.85,81.73
2019,2,10,1.2252,6.78,98.71,1.63,2.28,91.73
2019,2,11,1.0714,13.05,99.6,4.58,1.38,94.5
2019,2,12,5.4686,9.7,26.42,5.24,0.0,63.62
2019,2,13,4.7558,9.82,59.59,3.64,0.0,60.49
2019,2,14,4.4602,14.63,94.96,6.47,0.0,82.39
2019,2,15,4.3034,17.7,79.79,4.41,0.01,79.35
2019,2,16,2.3983,9.01,89.79,3.77,0.0,77.78
2019,2,17,4.7441,10.54,72.44,5.84,0.0,70.62
2019,2,18,4.3447,7.83,93.29,5.95,0.0,68.07
2019,2,19,1.139,5.31,95.16,5.18,3.2,86.41
2019,2,20,5.5762,7.95,65.12,2.74,0.02,67.68
2019,2,21,1.4558,9.06,98.97,3.88,0.01,84.71
2019,2,22,1.6068,11.61,99.37,1.96,0.37,91.75
2019,2,23,4.9637,14.87,95.31,6.15,0.26,62.29
2019,2,24,6.0538,8.92,14.78,4.32,0.0,60.9
2019,2,25,4.9049,10.44,76.4,4.01,0.05,76.95
2019,2,26,2.3837,13.98,95.24,2.2,0.42,93.16
2019,2,27,3.186,17.56,86.41,2.04,0.2,84.81
2019,2,28,1.4448,6.22,98.32,4.75,1.24,78.4
2019,3,1,1.9625,9.4,99.04,1.71,0.18,90.87
2019,3,2,1.5106,10.87,97.85,3.25,0.24,88.55
2019,3,3,1.6339,7.12,73.7,7.5,0.29,73.37
2019,3,4,2.5001,-0.75,94.75,6.65,0.0,60.01
2019,3,5,5.4871,1.05,50.53,4.48,0.0,63.0
2019,3,6,5.3196,6.08,56.9,3.45,0.0,63.68
2019,3,7,4.279,14.46,92.98,5.75,0.0,83.31
2019,3,8,2.97,20.02,99.16,5.9,0.16,88.17
2019,3,9,5.6232,21.25,66.13,4.67,0.43,62.7
2019,3,10,2.9172,18.83,90.62,2.9,0.03,82.96
2019,3,11,1.6039,15.88,99.22,4.45,0.27,89.17
2019,3,12,2.3088,19.05,99.7,6.53,2.7,87.24
2019,3,13,5.4828,20.44,52.14,7.09,12.96,69.85
2019,3,14,6.6588,14.98,40.47,5.27,0.15,58.74
2019,3,15,4.6642,10.08,92.91,5.54,0.01,58.24
2019,3,16,5.2214,9.91,81.4,3.65,0.0,62.31
2019,3,17,6.3449,11.38,68.52,2.69,0.0,63.12
2019,3,18,6.5441,13.02,61.11,2.97,0.0,58.87
2019,3,19,4.8838,13.99,75.18,3.41,0.0,66.01
2019,3,20,5.0882,14.74,48.91,2.57,0.0,78.13
2019,3,21,6.8674,15.75,21.91,1.73,0.0,61.2
2019,3,22,5.869,17.29,59.3,3.99,0.0,70.38
2019,3,23,2.417,18.77,97.98,5.5,0.02,81.69
2019,3,24,3.8273,21.09,70.06,4.61,0.0,81.39
2019,3,25,5.856,20.17,51.24,4.17,0.01,75.96
2019,3,26,6.9281,16.63,5.16,3.93,0.0,74.41
2019,3,27,6.414,16.87,52.45,4.3,0.03,74.82
2019,3,28,5.3513,17.14,85.62,5.19,0.02,79.22
2019,3,29,2.8018,20.36,71.02,6.05,0.0,76.28
2019,3,30,3.4267,15.43,93.93,7.18,0.0,71.08
2019,3,31,4.4962,8.55,68.66,5.75,0.0,58.61
2019,4,1,5.3124,9.71,59.77,2.21,0.0,67.69
2019,4,2,6.709,13.08,66.7,3.8,0.0,63.14
2019,4,3,2.6016,15.77,98.23,5.27,1.06,85.93
2019,4,4,6.5813,23.07,54.69,3.62,0.44,71.31
2019,4,5,3.9701,21.01,74.81,2.69,0.05,82.06
2019,4,6,1.3699,20.27,97.59,3.4,25.41,94.08
2019,4,7,2.4629,18.85,96.08,6.27,24.56,86.29
2019,4,8,7.1467,21.03,35.74,3.97,0.0,69.84
2019,4,9,7.3536,22.47,6.12,2.26,0.24,62.86
2019,4,10,7.5516,22.41,15.09,6.79,0.0,70.43
2019,4,11,5.9239,19.19,51.03,4.06,0.0,64.21
2019,4,12,7.271,17.06,47.82,4.46,0.19,71.69
2019,4,13,3.7843,17.66,77.56,7.77,10.37,76.99
2019,4,14,7.8715,14.16,2.29,4.82,0.0,56.28
2019,4,15,7.5888,17.79,17.22,5.51,0.0,64.82
2019,4,16,5.0851,21.14,85.69,6.83,0.0,76.88
2019,4,17,3.2594,23.05,92.5,6.82,7.72,86.44
2019,4,18,5.8716,18.57,50.5,5.94,18.38,68.08
2019,4,19,8.0614,16.18,20.28,5.63,0.0,58.27
2019,4,20,7.2178,18.44,0.16,3.06,0.0,54.97
2019,4,21,7.5288,20.31,24.05,6.26,0.0,74.96
2019,4,22,5.4132,21.32,94.45,5.28,0.0,77.72
2019,4,23,2.3338,21.06,94.97,4.62,5.95,87.62
2019,4,24,1.093,19.92,88.72,5.15,40.92,91.81
2019,4,25,7.9514,19.89,3.93,3.82,0.01,73.41
2019,4,26,7.9387,20.11,1.47,3.93,0.0,69.82
2019,4,27,7.8773,21.32,5.79,5.12,0.0,73.84
2019,4,28,7.0704,21.99,38.44,5.02,0.0,76.27
2019,4,29,5.2207,23.16,95.57,5.55,0.0,78.2
2019,4,30,3.0878,24.3,97.64,7.33,0.17,81.12
2019,5,1,3.0871,24.83,88.42,5.82,2.38,81.31
2019,5,2,3.27,22.89,84.47,3.93,21.09,88.02
