YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2019,1,1,1.2262,1.95,73.89,1.39,0.42,83.21
2019,1,2,0.5899,3.4,92.79,3.18,5.33,89.94
2019,1,3,0.2938,7.69,99.91,4.32,29.04,94.89
2019,1,4,0.9406,7.46,91.47,3.35,4.31,94.37
2019,1,5,0.5419,6.61,99.31,2.42,3.39,89.57
2019,1,6,0.5945,4.3,97.44,2.65,9.11,93.38
2019,1,7,1.422,2.32,68.39,1.78,1.9,93.74
2019,1,8,0.3922,2.8,99.98,3.17,3.56,88.79
2019,1,9,0.3408,6.26,99.72,3.82,10.6,92.31
2019,1,10,0.935,7.86,91.36,2.88,4.54,94.65
2019,1,11,1.0906,7.24,97.23,2.55,0.02,83.22
2019,1,12,1.3106,7.09,62.08,2.11,0.0,81.42
2019,1,13,1.8622,4.98,20.14,1.61,0.01,84.86
2019,1,14,1.8612,2.94,14.36,1.81,0.0,84.83
2019,1,15,1.4842,3.63,73.68,1.93,0.01,81.59
2019,1,16,1.3171,4.55,76.53,2.66,0.16,79.85
2019,1,17,0.6946,7.08,99.44,3.57,8.45,89.61
2019,1,18,0.6324,6.76,98.2,3.59,8.04,93.88
2019,1,19,1.1371,6.45,89.77,2.33,4.11,96.62
2019,1,20,1.3488,4.34,80.49,1.81,0.05,94.97
2019,1,21,1.3586,4.27,83.56,1.7,0.19,85.64
2019,1,22,0.4236,4.64,97.96,3.74,17.95,95.63
2019,1,23,1.2528,6.35,72.39,1.67,7.56,96.06
2019,1,24,1.0224,5.8,87.85,1.03,0.56,90.23
2019,1,25,1.5379,5.08,70.47,1.55,0.03,87.91
2019,1,26,1.7366,4.54,61.74,1.45,0.02,92.77
2019,1,27,1.2341,3.89,66.83,0.97,0.13,95.37
2019,1,28,1.9901,2.98,60.54,1.49,0.0,88.09
2019,1,29,2.4785,4.38,14.99,1.56,0.0,74.78
2019,1,30,1.867,4.51,73.33,0.89,0.0,81.01
2019,1,31,1.643,5.9,86.82,1.82,0.41,83.9
2019,2,1,0.6708,6.9,99.92,2.53,10.81,95.81
2019,2,2,1.5233,5.03,75.73,1.57,2.32,95.54
