Unnamed: 0,ac_power_inv_21740_daily_max,ac_power_inv_21740_daily_mean,ac_energy_inv_21740_daily_sum
2024-01-01,5.026,1.4497281105990785,26.296
2024-01-02,4.805,1.1694654377880185,21.208
2024-01-03,4.881,0.5741566820276498,10.443
2024-01-04,4.8580000000000005,1.2130184331797236,21.993
2024-01-05,4.989,1.111626728110599,20.158
2024-01-06,4.355,1.3163179723502303,23.843
2024-01-07,4.848,1.6116082949308757,29.205
2024-01-08,4.506,1.2643548387096777,22.92
2024-01-09,4.344,1.001322580645161,18.162
2024-01-10,5.625,0.8154147465437788,14.793
2024-01-11,4.665,1.4666451612903226,26.584
2024-01-12,4.396,1.250529953917051,22.684
2024-01-13,4.272,1.2689815668202764,22.997
2024-01-14,5.386,0.9313502304147466,16.901
2024-01-15,4.756,1.2736036866359448,23.07
2024-01-16,4.864,1.2100506912442397,21.921
2024-01-17,4.821,1.0669815668202765,19.354
2024-01-18,4.825,1.2426912442396312,22.509
2024-01-19,4.835,1.0188387096774194,18.484
2024-01-20,4.4510000000000005,0.2803548387096773,5.103
2024-01-21,4.8500000000000005,0.4864101382488479,8.833999999999998
2024-01-22,1.678,0.2355576036866359,4.291
2024-01-23,5.788,1.3483456221198158,24.436
2024-01-24,4.831,0.5040506912442396,9.154000000000002
2024-01-25,4.5840000000000005,0.6067188940092165,11.014
2024-01-26,4.838,1.192069124423963,21.594
2024-01-27,4.755,1.2960691244239633,23.516
2024-01-28,5.355,1.1361013824884791,20.595
2024-01-29,4.803,1.3840552995391704,25.104
2024-01-30,4.675,1.3625253456221198,24.701
2024-01-31,4.784,1.1913640552995393,21.61
2024-02-01,1.37,0.1329170506912442,2.468
2024-02-02,6.07,1.2504239631336405,22.677
2024-02-03,5.515,1.3280599078341015,24.069
2024-02-04,4.867,1.479741935483871,26.811
2024-02-05,4.621,0.1891520737327188,3.462
2024-02-06,3.568,0.3739032258064516,6.832
2024-02-07,6.011,0.792336405529954,14.405
2024-02-08,6.561,1.4135069124423962,25.626
2024-02-09,5.516,0.8078018433179723,14.665
2024-02-10,5.448,1.360442396313364,24.663
2024-02-11,4.954,1.7014976958525347,30.827
2024-02-12,4.899,1.558557603686636,28.231
2024-02-13,5.171,1.5082718894009215,27.328
2024-02-14,5.18,1.4181612903225806,25.702
2024-02-15,5.103,1.4782903225806452,26.805
2024-02-16,5.149,1.3992119815668205,25.359
2024-02-17,5.737,0.3934470046082949,7.139
2024-02-18,5.574,1.0876589861751151,19.722
2024-02-19,5.228,0.8627603686635944,15.66
2024-02-20,4.772,0.2980230414746543,5.416
2024-02-21,7.247,1.2163041474654377,22.064
2024-02-22,5.757000000000001,1.5887511520737327,28.784
2024-02-23,5.446,1.4636866359447005,26.516
2024-02-24,5.428,0.9756497695852534,17.7
2024-02-25,4.832,1.148797235023041,20.83
2024-02-26,4.6450000000000005,0.3927050691244239,7.134
2024-02-27,6.168,0.9283594470046084,16.84
2024-02-28,5.107,1.627852534562212,29.496
2024-02-29,6.033,0.8523640552995392,15.458
2024-03-01,6.165,1.5589124423963134,28.238
2024-03-02,6.589,0.8666451612903227,15.734
2024-03-03,6.732,0.9848018433179724,17.909
2024-03-04,5.761,1.4616958525345622,26.482
2024-03-05,5.678,1.8171797235023044,32.916
2024-03-06,6.439,1.015511520737327,18.445
2024-03-07,6.957,1.2455944700460828,22.561
2024-03-08,5.23,1.680193548387097,30.423
2024-03-09,5.224,1.8360414746543776,33.26
2024-03-10,5.739,1.7660599078341015,31.978
2024-03-11,6.463,1.528599078341014,27.707
2024-03-12,7.019,1.3017281105990783,23.591
2024-03-13,6.761,1.3245483870967742,23.982
2024-03-14,6.812,1.0693133640552994,19.401
2024-03-15,6.894,1.4669400921658988,26.586
2024-03-16,5.884,1.8043824884792623,32.7
2024-03-17,5.557,1.8121705069124423,32.816
2024-03-18,6.032,1.1911152073732718,21.59
2024-03-19,5.458,1.7512396313364056,31.741
2024-03-20,5.424,1.934479262672811,35.055
2024-03-21,5.2780000000000005,1.8359308755760368,33.258
2024-03-22,5.9270000000000005,1.6230875576036865,29.415
2024-03-23,5.054,0.7817511520737327,14.187
2024-03-24,7.479,1.1998387096774197,21.764
2024-03-25,6.6160000000000005,1.9635760368663595,35.563
2024-03-26,7.396,1.1552350230414747,20.949
