Unnamed: 0,ac_power_inv_17464_daily_max,ac_power_inv_17464_daily_mean,ac_energy_inv_17464_daily_sum
2020-01-01,2.678,1.0542368421052632,10.011
2020-01-02,2.882,1.184282051282051,11.559
2020-01-03,2.793,1.1479230769230768,11.193
2020-01-04,2.669,0.8101052631578948,7.700999999999999
2020-01-05,2.849,1.185948717948718,11.559
2020-01-06,2.862,1.16955,11.703
2020-01-07,1.661,0.690025641025641,6.738
2020-01-08,1.145,0.4096315789473683,3.9
2020-01-09,2.309,0.4874324324324324,4.515
2020-01-10,3.094,1.3418205128205127,13.092
2020-01-11,2.888,1.239575,12.402
2020-01-12,3.087,0.9152820512820512,8.931
2020-01-13,3.1,1.272275,12.726
2020-01-14,3.373,1.2051463414634147,12.354
2020-01-15,2.715,1.1462051282051282,11.175
2020-01-16,1.115,0.2918947368421052,2.775
2020-01-17,1.887,0.706125,7.065
2020-01-18,3.192,1.34245,13.431
2020-01-19,2.6010000000000004,0.6633076923076923,6.465
2020-01-20,1.094,0.4496923076923076,4.389
2020-01-21,1.449,0.4253076923076923,4.155
2020-01-22,3.71,0.962125,9.615
2020-01-23,2.884,0.7716190476190476,8.099999999999998
2020-01-24,3.423,1.196341463414634,12.258
2020-01-25,2.26,1.0225,10.23
2020-01-26,3.34,1.4593902439024389,14.967
2020-01-27,3.426,1.4279024390243902,14.646
2020-01-28,3.569,1.3065121951219512,13.395
2020-01-29,3.313,1.4208333333333334,14.925
2020-01-30,3.149,1.2988372093023255,13.959
2020-01-31,3.119,1.4152857142857145,14.868
2020-02-01,3.205,1.4927857142857144,15.678
2020-02-02,3.923,1.079761904761905,11.343
2020-02-03,3.622,1.593095238095238,16.74
2020-02-04,3.837,1.5012142857142856,15.774
2020-02-05,3.4130000000000003,1.600232558139535,17.205
2020-02-06,3.363,1.5445581395348835,16.611
2020-02-07,3.36,1.5536976744186046,16.71
2020-02-08,3.377,1.5573095238095238,16.356
2020-02-09,3.65,1.646840909090909,18.123
2020-02-10,3.628,1.6621860465116278,17.871
2020-02-11,3.572,1.6470454545454545,18.117
2020-02-12,3.472,1.6852558139534883,18.108
2020-02-13,3.418,1.6734186046511628,17.991
2020-02-14,3.645,1.5953409090909092,17.553
2020-02-15,3.5210000000000004,1.49225,16.413
2020-02-16,3.621,1.7028222222222222,19.157
2020-02-17,3.756,1.7824,20.049
2020-02-18,3.717,1.8483863636363635,20.343
2020-02-19,3.675,1.839909090909091,20.247
2020-02-20,3.91,1.7512954545454544,19.269
2020-02-21,3.955,1.6087608695652174,18.504
2020-02-22,3.61,1.7642666666666666,19.857
2020-02-23,3.83,1.2686304347826087,14.589
2020-02-24,3.83,1.870978260869565,21.522
2020-02-25,3.795,1.8845,21.669
2020-02-26,3.603,1.804521739130435,20.757
2020-02-27,3.805,1.8865652173913043,21.702
2020-02-28,3.682,1.5869130434782608,18.258
2020-02-29,3.792,1.9692888888888889,22.706
2020-03-01,2.782,1.2426304347826087,14.295
2020-03-02,3.985,2.0596304347826084,23.694
2020-03-03,3.869,1.9640425531914891,23.085
2020-03-04,3.777,1.9715652173913043,22.677
2020-03-05,3.767,1.91536170212766,22.509
2020-03-06,3.941,1.664063829787234,19.56
2020-03-07,3.82,1.035413043478261,11.913
2020-03-08,3.612,1.1204893617021277,13.167
2020-03-09,3.973,1.9484375,23.385
2020-03-10,3.96,2.0545416666666667,24.657
2020-03-11,3.882,1.9916875,23.907
2020-03-12,3.986,2.0647083333333334,24.78
2020-03-13,3.982,2.1242916666666667,25.506
2020-03-14,2.58,1.011586956521739,11.649
2020-03-15,3.925,1.025,12.315
2020-03-16,1.887,0.6252826086956522,7.2
2020-03-17,3.837,1.4712857142857143,18.021
2020-03-18,2.197,0.7614583333333332,9.138000000000002
2020-03-19,3.969,1.9887551020408163,24.369
2020-03-20,4.002,2.091081632653061,25.629
2020-03-21,3.969,2.00696,25.089
2020-03-22,3.988,1.99014,24.87
2020-03-23,3.981,1.7849000000000002,22.317
2020-03-24,3.585,1.0815306122448978,13.26
2020-03-25,3.943,1.934980392156863,24.678
2020-03-26,3.984,2.065019607843137,26.328
2020-03-27,4.003,2.103666666666667,26.826
2020-03-28,2.627,1.14956,14.37
2020-03-29,3.975,1.494294117647059,19.059
2020-03-30,3.981,1.7337450980392155,22.107
2020-03-31,4.006,1.697921568627451,21.651
2020-04-01,4.007,2.1892941176470586,27.918
2020-04-02,4.009,2.1659615384615383,28.182
2020-04-03,4.011,2.1699615384615387,28.209
2020-04-04,2.361,0.65824,8.234999999999998
2020-04-05,1.729,0.6364285714285713,7.806
2020-04-06,4.007,1.3271923076923078,17.256
2020-04-07,4.011,2.061846153846154,26.808
2020-04-08,3.986,1.2212264150943395,16.185
2020-04-09,4.001,1.2011923076923077,15.615
2020-04-10,4.005,2.130981132075472,28.248
2020-04-11,4.007,2.1422830188679245,28.395
2020-04-12,4.01,1.7160377358490568,22.737
2020-04-13,4.01,2.1074814814814813,28.464
2020-04-14,4.01,2.1518888888888887,29.058
2020-04-15,4.009,2.217185185185185,29.94
2020-04-16,4.009,2.1157777777777778,28.575
2020-04-17,4.006,2.078685185185185,28.071
2020-04-18,4.009,1.9286851851851847,26.04
2020-04-19,4.008,2.1624074074074078,29.196
2020-04-20,3.989,1.3602222222222222,18.351
2020-04-21,4.008,2.0953272727272725,28.824
2020-04-22,4.008,2.0467857142857144,28.653
2020-04-23,4.007,2.1077454545454546,28.998
2020-04-24,4.01,2.1446727272727277,29.499
2020-04-25,3.993,2.0562142857142858,28.794
2020-04-26,4.008,2.1086545454545456,29.007
2020-04-27,4.007,2.019535714285714,28.272
2020-04-28,4.006,2.056232142857143,28.797
2020-04-29,4.004,1.8168035714285715,25.446
2020-04-30,4.011,2.112375,29.574
2020-05-01,4.008,2.132214285714286,29.868
2020-05-02,4.005,1.9243859649122808,27.42
2020-05-03,4.006,2.154607142857143,30.171
2020-05-04,4.004,2.1641785714285717,30.309
2020-05-05,4.006,2.1520714285714284,30.138
2020-05-06,3.999,2.207890909090909,30.36
2020-05-07,4.006,2.093706896551724,30.369
2020-05-08,3.995,2.1219122807017543,30.24
2020-05-09,3.972,2.133642857142857,29.883
2020-05-10,4.005,2.142232142857143,30.006
2020-05-11,4.0,1.6796491228070176,23.943
2020-05-12,4.006,1.804896551724138,26.178
2020-05-13,3.326,1.2489473684210526,17.799
2020-05-14,3.999,1.5007090909090908,20.634
2020-05-15,4.008,2.148948275862069,31.161
2020-05-16,4.009,2.1334736842105264,30.411
2020-05-17,4.011,1.7321785714285711,24.264
2020-05-18,4.005,1.6787413793103447,24.354
2020-05-19,4.007,1.689859649122807,24.087
2020-05-20,4.008,2.1315087719298247,30.378
2020-05-21,4.002,2.227280701754386,31.749
2020-05-22,4.011,2.290245614035088,32.655
2020-05-23,4.007,2.273052631578947,32.397
2020-05-24,4.009,2.1895593220338982,32.292
2020-05-25,3.957,2.1475,31.14
2020-05-26,3.923,2.1389310344827583,31.023
2020-05-27,3.941,2.1385862068965515,31.011
2020-05-28,3.956,2.137508474576271,31.536
2020-05-29,4.006,2.087103448275862,30.264
2020-05-30,4.005,1.640896551724138,23.796
2020-05-31,4.008,1.9252542372881356,28.398
2020-06-01,4.006,2.015982758620689,29.235
2020-06-02,3.988,2.154915254237288,31.791
2020-06-03,3.96,2.1277627118644067,31.383
2020-06-04,3.974,2.147413793103448,31.14
2020-06-05,4.006,2.206322033898305,32.559
2020-06-06,4.005,2.1792033898305085,32.154
2020-06-07,4.007,2.2552033898305086,33.279
2020-06-08,4.007,2.2493898305084747,33.192
2020-06-09,4.007,2.1980338983050847,32.436
2020-06-10,3.993,2.195844827586207,31.854
2020-06-11,4.002,2.1812711864406777,32.175
2020-06-12,4.007,1.7109655172413796,24.816
