YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,CLOUD_AMT,WS10M,PRECTOTCORR,RH2M
2017,1,1,3.3862,18.66,45.54,4.27,0.01,84.59
2017,1,2,3.2354,19.66,42.06,3.42,3.23,92.4
2017,1,3,1.1328,19.97,99.82,4.65,8.35,92.47
2017,1,4,3.2316,18.24,92.67,4.23,0.96,81.26
2017,1,5,3.6341,17.03,36.87,3.47,0.1,75.91
2017,1,6,3.2657,16.22,82.97,3.94,1.63,85.44
2017,1,7,1.019,11.98,94.07,8.97,47.1,86.58
2017,1,8,4.0018,7.35,43.74,7.7,0.0,71.9
2017,1,9,3.5287,11.69,46.51,5.7,0.03,73.49
2017,1,10,3.5393,14.76,50.58,2.4,0.02,77.64
2017,1,11,3.0722,17.0,42.17,2.02,0.0,82.3
2017,1,12,3.685,17.75,25.6,2.5,0.0,85.3
2017,1,13,3.786,17.36,27.26,2.42,0.01,90.93
2017,1,14,2.3429,17.03,65.4,2.85,0.1,94.93
2017,1,15,2.658,17.32,78.78,1.96,0.02,93.06
2017,1,16,3.4994,18.89,57.93,2.39,0.04,85.84
2017,1,17,3.6869,18.73,42.48,2.31,0.01,87.09
2017,1,18,3.5916,18.6,51.62,3.84,0.0,85.02
2017,1,19,3.325,18.38,68.45,2.78,0.03,88.93
2017,1,20,3.6648,19.69,49.59,4.04,0.35,86.3
2017,1,21,3.2736,20.06,69.64,3.73,2.19,85.52
2017,1,22,1.0634,20.23,73.67,7.17,23.73,85.64
2017,1,23,2.191,16.52,55.64,9.63,1.71,78.9
2017,1,24,4.433,16.15,1.31,6.83,0.0,74.83
2017,1,25,4.4198,16.47,17.45,3.87,0.07,82.75
2017,1,26,1.9433,18.48,85.95,6.43,1.29,83.28
2017,1,27,3.9751,14.09,62.37,6.5,0.0,61.55
2017,1,28,2.0676,11.14,94.87,6.56,0.0,65.46
2017,1,29,3.9583,12.84,65.11,7.26,0.0,62.17
2017,1,30,4.704,12.67,26.04,6.8,0.0,63.78
2017,1,31,4.5514,15.44,15.18,4.93,0.0,68.77
2017,2,1,4.6241,16.31,9.32,3.65,0.0,82.51
2017,2,2,4.3709,16.85,18.57,2.47,0.0,80.27
2017,2,3,4.4246,17.84,18.58,3.68,0.0,82.45
2017,2,4,1.782,14.6,93.95,7.96,0.39,82.08
2017,2,5,4.2422,15.31,50.36,3.47,0.59,80.29
2017,2,6,4.5468,16.5,34.37,2.69,0.02,80.13
2017,2,7,4.0781,18.8,54.23,4.26,0.96,86.11
2017,2,8,3.5122,19.41,61.56,5.36,11.22,89.32
2017,2,9,4.9975,18.09,26.31,8.8,0.58,68.57
2017,2,10,4.9987,13.73,24.98,4.79,0.0,63.68
2017,2,11,4.9927,18.03,12.61,4.19,0.0,74.92
2017,2,12,3.9101,18.53,41.22,4.59,0.0,86.7
2017,2,13,5.0496,17.59,3.59,5.96,0.0,75.81
2017,2,14,3.4661,19.33,45.03,3.53,0.02,77.95
2017,2,15,3.319,19.82,56.55,7.8,0.39,81.63
2017,2,16,5.3549,15.13,15.3,5.76,0.0,57.4
2017,2,17,5.3707,16.44,37.68,3.58,0.0,52.8
2017,2,18,2.5822,17.88,86.23,3.07,0.25,78.76
2017,2,19,4.5408,18.67,44.49,2.65,0.77,82.67
2017,2,20,5.1588,18.66,43.39,2.93,0.0,83.24
2017,2,21,2.7031,19.58,93.29,3.49,0.74,86.48
2017,2,22,1.5758,19.62,99.82,5.23,19.75,88.94
2017,2,23,3.9473,19.48,54.56,6.4,15.01,89.65
2017,2,24,5.3088,19.05,19.2,3.97,0.72,91.96
2017,2,25,4.7503,20.03,41.03,4.43,0.01,81.76
2017,2,26,5.9071,15.8,15.79,5.6,0.0,56.28
2017,2,27,4.6114,19.45,39.87,5.04,0.37,78.75
2017,2,28,5.173,20.4,31.92,3.49,0.31,92.32
2017,3,1,4.937,21.15,54.49,3.92,0.03,84.57
2017,3,2,3.3305,18.14,69.88,6.08,1.71,74.25
2017,3,3,6.1483,16.09,35.15,5.98,0.0,52.04
2017,3,4,5.7026,16.29,28.58,6.83,0.0,63.07
2017,3,5,4.9286,18.23,57.3,6.96,0.01,64.83
2017,3,6,3.9144,18.91,63.55,6.66,0.01,69.1
2017,3,7,5.1257,19.22,46.24,4.7,0.03,79.61
2017,3,8,4.0807,20.19,80.85,3.13,0.34,79.68
2017,3,9,5.8937,19.06,27.0,3.11,0.46,77.27
2017,3,10,4.3882,19.86,47.61,4.99,0.09,77.93
2017,3,11,6.096,17.88,36.14,6.36,0.0,70.94
2017,3,12,2.4379,16.86,99.57,7.0,2.21,87.25
2017,3,13,1.6625,17.17,99.47,5.07,12.55,89.32
2017,3,14,3.6725,13.3,75.63,8.53,3.65,77.34
2017,3,15,6.431,9.78,28.23,7.74,0.0,61.86
2017,3,16,6.5215,10.59,26.31,4.98,0.01,51.73
2017,3,17,6.4632,13.83,19.22,3.34,0.0,49.85
