Unnamed: 0,ac_power_inv_17474_daily_max,ac_power_inv_17474_daily_mean,ac_energy_inv_17474_daily_sum
2021-01-01,1.725,0.5322884615384615,4.622
2021-01-02,0.527,0.1654210526315789,1.314
2021-01-03,5.034,1.552631067961165,13.331
2021-01-04,2.232,0.7347079646017698,6.922
2021-01-05,9.57,4.630043103448276,44.767
2021-01-06,7.341,2.040298245614035,19.387
2021-01-07,4.827,1.7870948275862069,17.284
2021-01-08,7.2,2.888808695652174,27.691
2021-01-09,2.42,1.0757719298245614,10.221
2021-01-10,1.882,0.8352869565217391,8.01
2021-01-11,10.59,5.569754237288136,54.777
2021-01-12,10.444,5.513450000000001,55.136
2021-01-13,8.907999999999998,2.510974137931034,24.27
2021-01-14,2.758,0.8677226890756302,8.611
2021-01-15,2.518,0.8616923076923076,7.473
2021-01-16,1.788,0.651008849557522,6.137
2021-01-17,9.504,2.662054054054054,24.628
2021-01-18,11.554,4.753925619834711,47.937
2021-01-19,6.753,1.509853448275862,14.602
2021-01-20,11.241,6.077065573770492,61.784
2021-01-21,10.976,6.007221311475409,61.08
2021-01-22,11.736,6.445377049180328,65.53
2021-01-23,5.232,2.123620967741936,21.945
2021-01-24,8.269999999999998,2.2361938775510204,18.261
2021-01-25,3.2960000000000003,1.0802727272727273,9.906
2021-01-26,6.489,1.5015393258426966,11.139
2021-01-27,11.309,4.845959677419355,50.08
2021-01-28,11.177,6.085741935483871,62.884
2021-01-29,12.053,5.26896,54.89
2021-01-30,1.704,0.5887731092436974,5.846
2021-01-31,1.3,0.6036938775510204,4.932
2021-02-01,1.978,1.0068780487804878,10.327
2021-02-02,3.359,1.3425,13.651
2021-02-03,10.79,3.870515625,41.291
2021-02-04,0.035,0.0006293103448275,0.006
2021-02-05,0.99,0.3059734513274336,2.89
2021-02-06,0.459,0.1121623931623931,1.099
2021-02-07,0.386,0.115690909090909,1.061
2021-02-08,0.202,0.0287777777777777,0.265
2021-02-09,0.4249999999999999,0.1904495412844036,1.732
2021-02-10,0.251,0.0725699999999999,0.6049999999999999
2021-02-11,0.268,0.0878207547169811,0.777
2021-02-12,0.402,0.1105137614678898,1.007
2021-02-13,0.965,0.3462999999999999,3.178
2021-02-14,0.7319999999999999,0.2558974358974358,2.5
2021-02-15,0.827,0.3526666666666667,3.528
2021-02-16,1.235,0.45608,4.755
2021-02-17,1.999,0.6881875,7.348
2021-02-18,4.273,1.8684108527131784,20.092
2021-02-19,7.781,2.576194029850746,28.774
2021-02-20,11.547,4.008904411764706,45.441
2021-02-21,4.034,0.9608157894736842,9.129
2021-02-22,12.052,4.84935,48.496
2021-02-23,12.051,6.545166666666666,75.277
2021-02-24,12.07,4.243165467625899,49.156
2021-02-25,12.076,5.80768115942029,66.79
2021-02-26,12.055,5.9090802919708025,67.463
2021-02-27,12.008,6.56975,76.65999999999998
2021-02-28,11.952,3.200301470588235,36.28
2021-03-01,12.09,6.896063829787234,81.03199999999998
2021-03-02,12.062,6.825507042253521,80.77599999999998
2021-03-03,11.994,6.651972027972028,79.27899999999998
2021-03-04,12.287,5.9779230769230765,71.241
2021-03-05,12.047,4.074272727272727,48.562
2021-03-06,12.003,6.321552447552447,75.34
2021-03-07,11.981,5.496650349650349,65.507
2021-03-08,11.712,5.732720279720279,68.32
2021-03-09,11.349,6.239549295774648,73.84099999999998
2021-03-10,8.217,1.4911875,17.902
2021-03-11,12.054,4.164255172413793,50.328
2021-03-12,11.383,4.56025,54.735
2021-03-13,12.057,5.881094594594595,72.54999999999998
2021-03-14,2.603,1.228413043478261,14.135
2021-03-15,0.261,0.0459242424242424,0.508
2021-03-16,3.613,1.3244044117647058,15.014
2021-03-17,1.514,0.4862666666666667,5.472
2021-03-18,12.044,4.941455172413793,59.719
2021-03-19,12.046,6.99364238410596,88.006
2021-03-20,12.131,6.955033112582782,87.521
2021-03-21,12.05,6.175774834437086,77.72
2021-03-22,6.795,2.1613733333333336,27.021
2021-03-23,4.798,0.6555107913669065,7.601
2021-03-24,2.9290000000000003,1.0038402777777775,12.046
2021-03-25,4.078,0.9392,10.967
2021-03-26,6.379,1.6436026490066225,20.687
2021-03-27,12.044,2.0565800000000003,25.712
2021-03-28,12.04,5.097451612903226,65.846
2021-03-29,12.09,6.889483870967741,88.98999999999998
2021-03-30,12.053,5.513307692307692,71.677
2021-03-31,11.994,4.426630573248407,57.92
2021-04-01,12.096,7.141879746835443,94.039
2021-04-02,12.119,6.918000000000001,91.094
2021-04-03,11.556,6.193780821917809,76.742
2021-04-04,11.581,6.083528662420383,79.59699999999998
2021-04-05,11.603,5.408114093959731,67.149
2021-04-06,11.647,4.941955696202531,65.073
2021-04-07,12.043,3.910006369426752,51.16
2021-04-08,11.962,1.6264480519480518,20.885
2021-04-09,6.672,1.7436305732484076,22.823
2021-04-10,2.684,0.7007785234899329,8.705
2021-04-11,5.973,1.8276898734177212,24.072
2021-04-12,12.088,6.26215243902439,85.587
2021-04-13,12.051,4.389231707317073,59.995
2021-04-14,12.101,4.600453987730061,62.497
2021-04-15,6.71,2.6431030303030303,36.343
2021-04-16,12.049,4.577048780487805,62.561
2021-04-17,11.86,6.521006024096386,90.213
2021-04-18,12.32,4.304807228915663,59.557
2021-04-19,9.565,2.3340864197530866,31.519
2021-04-20,12.053,3.507174698795181,48.514
2021-04-21,12.064,4.487208333333333,62.828
2021-04-22,12.047,6.4600357142857145,90.451
2021-04-23,6.006,1.7250124223602483,23.147
2021-04-24,11.989,4.755840236686391,66.989
2021-04-25,11.988,3.9474647058823527,55.932
2021-04-26,12.092,5.953538461538462,83.85299999999998
2021-04-27,11.999,5.29037125748503,73.626
2021-04-28,11.992,3.474839285714286,48.656
2021-04-29,12.088,5.754405882352941,81.52299999999998
2021-04-30,12.062,6.323047337278107,89.058
2021-05-01,11.463,6.066000000000001,86.952
2021-05-02,12.047,5.864364705882353,83.08799999999998
2021-05-03,7.516,1.3952117647058824,19.772
2021-05-04,12.08,5.0697183908045975,73.515
2021-05-05,12.005,6.056879310344828,87.839
2021-05-06,12.044,4.1498103448275865,60.18
2021-05-07,12.055,6.538108571428572,95.354
2021-05-08,12.05,3.222952662721893,45.396
2021-05-09,12.039,5.30596449704142,74.736
2021-05-10,12.006,3.7750228571428575,55.063
2021-05-11,12.052,6.407028089887641,95.043
2021-05-12,12.134,5.243197740112994,77.342
2021-05-13,12.046,6.331151685393258,93.923
2021-05-14,12.038,5.15036,75.11499999999998
2021-05-15,11.078,2.0622923976608187,29.401
2021-05-16,6.543,2.7406457142857144,39.974
2021-05-17,7.748999999999999,1.9580116959064329,27.907
2021-05-18,2.502,0.659310975609756,9.014
